,Agric,Food ,Soda ,Beer ,Smoke,Toys ,Fun  ,Books,Hshld,Clths,Hlth ,MedEq,Drugs,Chems,Rubbr,Txtls,BldMt,Cnstr,Steel,FabPr,Mach ,ElcEq,Autos,Aero ,Ships,Guns ,Gold ,Mines,Coal ,Oil  ,Util ,Telcm,PerSv,BusSv,Hardw,Softw,Chips,LabEq,Paper,Boxes,Trans,Whlsl,Rtail,Meals,Banks,Insur,RlEst,Fin  ,Other
195109,    317.05,     55.33,    -99.99,     58.74,     88.16,     12.74,     39.28,     16.39,     44.96,     20.65,    -99.99,     51.88,    103.83,    266.96,     17.04,     26.85,     53.15,     16.33,     97.90,    -99.99,     40.75,    116.94,    127.06,     43.95,     31.08,    -99.99,    -99.99,     53.52,     21.19,    389.68,     93.28,    674.15,      7.85,     11.30,    147.74,    -99.99,     39.28,    349.60,     38.44,     90.99,     51.56,     28.78,     78.69,     10.72,     59.20,    108.23,     11.02,     50.29,     27.21
195110,    291.83,     55.10,    -99.99,     60.73,     88.14,     13.46,     42.48,     15.85,     45.06,     20.03,    -99.99,     50.31,    101.83,    263.07,     17.28,     26.13,     53.31,     17.86,     98.91,    -99.99,     41.22,    120.13,    130.01,     45.87,     31.78,    -99.99,    -99.99,     56.61,     22.14,    386.05,     94.07,    664.50,      7.81,     11.24,    148.08,    -99.99,     38.63,    383.48,     41.48,     89.21,     53.32,     33.61,     80.33,     10.67,     58.97,    111.69,     10.63,     50.54,     27.12
195111,    269.85,     53.38,    -99.99,     58.01,     86.07,     13.11,     40.92,     15.63,     43.50,     19.85,    -99.99,     45.30,     96.10,    242.71,     16.77,     25.09,     52.16,     17.67,     97.38,    -99.99,     40.05,    112.15,    127.28,     43.71,     31.34,    -99.99,    -99.99,     53.70,     21.75,    390.02,     95.33,    657.33,      7.88,     11.26,    144.66,    -99.99,     36.23,    347.70,     39.90,     85.98,     50.98,     30.15,     78.05,     10.70,     59.54,    105.01,     11.03,     48.92,     24.75
195112,    268.79,     52.82,    -99.99,     56.93,     84.98,     13.12,     40.58,     15.75,     43.09,     19.60,    -99.99,     42.73,     95.64,    241.52,     17.34,     25.10,     51.18,     16.89,     96.76,    -99.99,     40.45,    113.84,    127.02,     42.00,     30.59,    -99.99,    -99.99,     53.92,     22.41,    381.44,     96.45,    659.31,      7.88,     11.49,    142.66,    -99.99,     36.25,    378.48,     40.60,     86.53,     51.55,     30.26,     78.33,     10.79,     62.25,     99.93,     11.50,     51.12,     24.88
195201,    280.35,     53.53,    -99.99,     58.28,     85.50,     12.99,     39.00,     15.36,     43.92,     19.75,    -99.99,     43.25,    100.57,    260.63,     17.39,     25.31,     52.41,     17.47,     96.91,    -99.99,     41.53,    118.27,    131.19,     42.32,     30.50,    -99.99,    -99.99,     52.82,     22.03,    399.32,     99.12,    656.57,      7.82,     11.19,    151.23,    -99.99,     39.42,    384.60,     42.80,     88.93,     52.06,     30.01,     77.77,     10.84,     63.56,    107.84,     11.28,     54.74,     25.85
195202,    277.57,     53.98,    -99.99,     55.67,     89.95,     13.60,     38.69,     15.48,     43.89,     19.88,    -99.99,     43.79,    101.05,    251.53,     17.53,     23.94,     52.41,     17.99,     99.84,    -99.99,     41.70,    116.96,    129.39,     44.16,     30.93,    -99.99,    -99.99,     55.34,     23.04,    425.45,    101.68,    657.72,      8.36,     11.00,    146.13,    -99.99,     36.96,    379.64,     40.83,     89.76,     53.88,     29.95,     76.99,     11.06,     63.30,    110.75,     11.56,     57.60,     26.40
195203,    262.25,     53.31,    -99.99,     53.43,     86.24,     13.43,     38.57,     15.60,     43.61,     19.03,    -99.99,     39.12,     97.13,    241.60,     16.44,     22.91,     51.04,     18.51,     92.53,    -99.99,     40.42,    112.05,    126.98,     41.88,     29.90,    -99.99,    -99.99,     52.01,     23.12,    406.83,    101.93,    653.51,      7.98,     10.57,    139.69,    -99.99,     36.04,    376.75,     38.85,     87.01,     53.27,     28.86,     73.63,     10.99,     64.86,    105.67,     11.48,     56.83,     24.58
195204,    270.99,     53.56,    -99.99,     57.46,     87.60,     13.26,     38.41,     15.85,     44.48,     19.47,    -99.99,     40.05,     96.95,    249.18,     16.93,     23.75,     52.51,     19.10,     93.94,    -99.99,     41.44,    119.77,    138.00,     42.06,     30.38,    -99.99,    -99.99,     52.94,     23.06,    442.44,    103.72,    652.33,      7.80,     10.86,    140.95,    -99.99,     37.46,    370.89,     39.43,     88.95,     57.38,     28.55,     75.36,     11.51,     66.80,    108.66,     12.14,     58.28,     25.42
195205,    263.82,     52.42,    -99.99,     51.81,     84.25,     12.59,     36.10,     15.80,     41.77,     18.79,    -99.99,     36.57,     91.80,    230.65,     16.07,     22.46,     50.32,     18.89,     86.43,    -99.99,     39.43,    114.98,    132.59,     39.15,     30.24,    -99.99,    -99.99,     49.87,     21.17,    408.31,    101.43,    647.48,      7.59,     10.39,    137.09,    -99.99,     35.59,    360.16,     35.56,     83.82,     55.31,     26.61,     74.02,     11.27,     68.23,    107.98,     11.66,     55.36,     24.34
195206,    276.47,     53.18,    -99.99,     52.29,     82.89,     13.09,     32.67,     16.34,     41.46,     19.03,    -99.99,     38.90,     93.33,    244.60,     15.73,     23.46,     51.90,     19.02,     87.57,    -99.99,     40.44,    118.14,    136.03,     41.75,     30.52,    -99.99,    -99.99,     50.50,     21.99,    418.49,    104.03,    654.04,      7.54,     10.53,    141.53,    -99.99,     36.84,    363.08,     35.65,     85.61,     57.30,     27.47,     75.51,     11.35,     69.15,    112.16,     12.00,     56.52,     24.48
195207,    277.53,     54.53,    -99.99,     55.03,     72.38,     13.77,     29.66,     15.91,     42.31,     19.86,    -99.99,     39.51,     93.67,    248.94,     15.81,     27.96,     53.58,     20.27,     93.90,    -99.99,     40.82,    120.31,    142.05,     41.66,     33.21,    -99.99,    -99.99,     55.19,     23.78,    429.27,    116.19,    752.53,      7.41,     10.67,    146.32,    -99.99,     42.52,    251.87,     36.94,     93.30,     60.91,     28.53,     75.41,     11.60,     70.86,    117.24,     11.84,     57.98,     24.23
195208,    268.75,     54.96,    -99.99,     57.85,     71.92,     13.75,     29.17,     16.43,     42.87,     20.44,    -99.99,     38.05,     89.29,    251.73,     16.26,     27.36,     54.18,     20.43,     96.98,    -99.99,     42.25,    121.78,    145.36,     41.80,     33.55,    -99.99,    -99.99,     56.04,     23.87,    424.48,    118.19,    754.35,      7.15,     10.78,    148.64,    -99.99,     41.53,    261.48,     38.44,     96.47,     61.19,     28.11,     76.93,     11.50,     74.45,    117.26,     12.07,     58.64,     25.35
195209,    279.10,     55.21,    -99.99,     57.39,     72.29,     14.53,     30.60,     15.92,     42.83,     20.00,    -99.99,     39.11,     88.02,    246.29,     16.52,     27.11,     53.33,     20.84,     93.44,    -99.99,     41.25,    121.56,    145.57,     42.06,     32.78,    -99.99,    -99.99,     55.62,     23.42,    408.72,    120.02,    760.91,      6.93,     10.77,    146.72,    -99.99,     41.70,    259.55,     38.35,     94.50,     60.69,     27.47,     76.23,     11.86,     73.43,    116.81,     13.47,     57.16,     25.33
195210,    256.10,     54.32,    -99.99,     49.91,     72.14,     14.09,     29.84,     15.79,     42.34,     19.66,    -99.99,     38.40,     82.91,    241.74,     15.82,     25.53,     52.10,     19.45,     89.59,    -99.99,     40.18,    123.42,    143.98,     41.15,     32.22,    -99.99,    -99.99,     54.11,     23.41,    390.59,    119.84,    747.41,      6.85,     10.59,    143.98,    -99.99,     39.86,    256.56,     35.98,     93.98,     59.25,     26.31,     75.56,     11.97,     73.48,    118.64,     13.81,     56.47,     25.56
195211,    243.60,     53.50,    -99.99,     48.46,     76.90,     13.96,     27.62,     15.76,     42.44,     19.00,    -99.99,     36.35,     82.06,    236.65,     15.39,     23.64,     50.96,     19.53,     89.15,    -99.99,     39.21,    122.44,    145.78,     41.61,     31.78,    -99.99,    -99.99,     51.40,     22.87,    391.81,    119.86,    754.28,      7.05,     10.62,    142.74,    -99.99,     41.44,    242.46,     35.90,     92.01,     59.25,     26.37,     74.49,     11.84,     71.69,    115.05,     13.45,     54.04,     23.96
195212,    250.29,     55.73,    -99.99,     52.86,     82.10,     14.50,     30.11,     16.58,     44.52,     20.30,    -99.99,     37.92,     87.77,    258.18,     16.43,     24.82,     54.06,     19.56,     94.48,    -99.99,     41.84,    134.86,    154.60,     43.35,     33.36,    -99.99,    -99.99,     53.93,     24.87,    394.85,    125.59,    783.67,      6.81,     10.74,    149.59,    -99.99,     46.70,    256.85,     37.65,     99.16,     63.19,     27.39,     77.11,     11.78,     77.74,    123.85,     14.01,     56.70,     25.71
195301,    251.68,     56.28,    -99.99,     52.36,     82.27,     15.18,     31.85,     16.93,     44.88,     20.21,    -99.99,     38.22,     85.38,    261.92,     16.09,     25.79,     55.18,     19.90,     98.10,    -99.99,     42.40,    137.31,    165.21,     44.34,     33.42,    -99.99,    -99.99,     54.90,     24.29,    412.83,    127.26,    780.79,      6.62,     10.91,    154.39,    -99.99,     48.61,    257.64,     37.44,    102.12,     65.18,     27.89,     77.54,     12.22,     78.07,    123.33,     14.99,     61.20,     25.69
195302,    249.03,     57.92,    -99.99,     52.25,     85.83,     15.48,     31.88,     17.38,     44.93,     20.28,    -99.99,     35.89,     80.90,    262.43,     16.41,     25.01,     55.67,     19.81,     99.49,    -99.99,     42.26,    132.69,    164.45,     47.76,     34.73,    -99.99,    -99.99,     54.76,     24.71,    399.99,    127.98,    898.69,      6.73,     11.23,    154.57,    -99.99,     47.75,    257.77,     36.99,    100.69,     66.19,     27.68,     79.16,     12.60,     78.81,    125.77,     15.51,     59.47,     26.28
195303,    235.23,     58.78,    -99.99,     52.10,     89.53,     15.59,     33.30,     18.62,     44.48,     21.41,    -99.99,     36.93,     82.11,    253.75,     16.27,     25.25,     55.43,     19.78,     97.88,    -99.99,     41.72,    135.91,    160.39,     48.13,     35.05,    -99.99,    -99.99,     56.08,     24.35,    397.27,    127.98,    894.69,      6.71,     11.32,    155.45,    -99.99,     44.98,    263.04,     35.26,    101.37,     65.03,     27.14,     78.58,     12.89,     78.68,    121.67,     15.55,     58.89,     25.41
195304,    241.33,     57.95,    -99.99,     51.03,     85.27,     16.67,     34.40,     18.24,     44.12,     20.82,    -99.99,     37.24,     81.42,    253.54,     16.04,     23.94,     55.08,     19.38,     92.93,    -99.99,     41.15,    132.75,    152.87,     45.15,     34.36,    -99.99,    -99.99,     53.75,     22.61,    395.09,    127.62,    878.37,      6.94,     11.26,    154.35,    -99.99,     47.25,    261.72,     33.23,    100.37,     63.14,     26.68,     77.91,     13.02,     76.88,    120.41,     15.84,     60.82,     26.12
195305,    232.78,     57.68,    -99.99,     48.86,     89.42,     16.23,     33.41,     18.33,     42.38,     20.52,    -99.99,     35.37,     79.13,    244.67,     15.85,     23.16,     53.81,     18.82,     92.11,    -99.99,     40.29,    133.57,    149.69,     43.10,     32.97,    -99.99,    -99.99,     58.73,     21.04,    374.58,    123.12,    869.21,      6.97,     10.78,    145.49,    -99.99,     45.74,    264.23,     31.87,     98.05,     61.77,     25.63,     77.20,     12.84,     74.28,    116.48,     15.61,     57.01,     25.63
195306,    231.80,     57.57,    -99.99,     48.98,     88.33,     16.64,     33.13,     18.02,     42.30,     20.52,    -99.99,     35.42,     78.65,    243.34,     16.03,     22.94,     53.55,     18.53,     91.02,    -99.99,     39.99,    134.48,    147.24,     43.96,     33.85,    -99.99,    -99.99,     57.06,     20.75,    377.45,    122.52,    872.24,      7.61,     10.91,    148.42,    -99.99,     47.51,    258.70,     31.32,     98.90,     63.09,     25.69,     77.99,     12.76,     75.06,    109.08,     15.98,     57.77,     25.91
195307,    234.10,     56.60,    -99.99,     48.45,     98.62,     17.93,     25.83,     17.14,     39.70,     20.59,    -99.99,     34.84,     72.52,    229.06,     16.19,     23.15,     51.12,     18.21,     87.51,    -99.99,     40.82,    125.93,    140.77,     36.96,     32.80,    -99.99,    -99.99,     48.60,     19.94,    379.67,    119.32,    875.95,      7.54,     10.62,    140.38,    -99.99,     45.52,    255.47,     31.67,    102.85,     62.78,     24.85,     75.93,     11.92,     76.50,    108.01,     14.23,     55.49,     25.34
195308,    237.37,     58.62,    -99.99,     49.95,    103.03,     18.49,     26.59,     16.83,     41.62,     20.60,    -99.99,     37.10,     74.81,    234.98,     16.48,     23.39,     52.22,     18.49,     90.38,    -99.99,     40.97,    128.96,    141.51,     36.69,     32.95,    -99.99,    -99.99,     49.16,     19.98,    394.61,    122.89,    884.19,      7.48,     10.66,    142.84,    -99.99,     46.62,    259.92,     31.71,    106.24,     63.52,     24.66,     77.40,     12.07,     76.78,    108.82,     14.51,     56.82,     25.37
195309,    230.15,     56.74,    -99.99,     48.39,     96.45,     17.14,     24.86,     15.31,     39.96,     20.40,    -99.99,     37.77,     74.27,    227.12,     16.19,     22.00,     49.71,     17.62,     81.96,    -99.99,     38.18,    120.78,    130.23,     35.63,     30.93,    -99.99,    -99.99,     45.45,     18.34,    364.90,    121.92,    876.68,      7.40,     10.37,    138.93,    -99.99,     44.47,    258.11,     29.21,    100.21,     57.61,     26.66,     75.04,     10.94,     76.22,    106.59,     14.11,     53.10,     24.80
195310,    215.93,     56.73,    -99.99,     46.64,     99.64,     16.93,     23.82,     15.73,     39.25,     19.90,    -99.99,     37.26,     74.46,    230.84,     15.91,     21.42,     49.89,     17.86,     81.26,    -99.99,     37.91,    125.92,    131.00,     36.92,     29.52,    -99.99,    -99.99,     45.02,     17.63,    357.65,    123.17,    879.53,      7.28,     10.24,    135.21,    -99.99,     46.26,    261.69,     29.37,    103.81,     56.39,     25.93,     74.96,     10.84,     76.88,    110.07,     13.27,     51.98,     24.57
195311,    203.43,     57.70,    -99.99,     47.80,     97.53,     17.71,     24.25,     17.47,     41.51,     20.25,    -99.99,     38.87,     76.09,    241.18,     17.78,     21.41,     52.71,     18.61,     87.96,    -99.99,     39.40,    136.52,    141.51,     39.00,     31.02,    -99.99,    -99.99,     46.52,     17.87,    377.59,    128.32,    891.64,      7.67,     10.35,    137.72,    -99.99,     50.40,    283.47,     31.16,    114.22,     58.26,     26.07,     75.46,     10.84,     80.96,    109.60,     14.76,     54.77,     24.72
195312,    202.37,     59.01,    -99.99,     49.72,     88.89,     18.18,     27.19,     17.87,     43.18,     20.28,    -99.99,     41.65,     81.59,    250.06,     17.93,     21.08,     54.33,     18.58,     88.28,    -99.99,     40.35,    144.52,    140.51,     40.58,     31.75,    -99.99,    -99.99,     45.88,     18.38,    379.78,    131.52,    911.46,      7.88,     10.42,    139.22,    -99.99,     51.54,    284.92,     31.07,    121.86,     58.77,     26.35,     77.30,     10.98,     84.37,    117.05,     14.33,     55.46,     25.56
195401,    199.00,     59.55,    -99.99,     48.76,     84.72,     17.78,     27.73,     17.64,     42.95,     19.81,    -99.99,     40.03,     80.26,    251.62,     18.95,     20.28,     54.83,     17.79,     86.98,    -99.99,     39.87,    142.13,    139.20,     41.48,     31.08,    -99.99,    -99.99,     44.04,     17.31,    381.26,    131.64,    903.48,      8.16,     10.78,    143.75,    -99.99,     51.48,    284.84,     30.05,    123.13,     56.03,     26.17,     77.74,     10.84,     84.99,    116.30,     14.48,     54.61,     26.51
