,Agric,Food ,Soda ,Beer ,Smoke,Toys ,Fun  ,Books,Hshld,Clths,Hlth ,MedEq,Drugs,Chems,Rubbr,Txtls,BldMt,Cnstr,Steel,FabPr,Mach ,ElcEq,Autos,Aero ,Ships,Guns ,Gold ,Mines,Coal ,Oil  ,Util ,Telcm,PerSv,BusSv,Hardw,Softw,Chips,LabEq,Paper,Boxes,Trans,Whlsl,Rtail,Meals,Banks,Insur,RlEst,Fin  ,Other
194207,  10.37,   3.12, -99.99,   4.86,   5.23,   2.51,   5.85,   2.72,   3.65,   6.59, -99.99,   2.46,   2.45,   2.18,  10.77,   5.11,   2.36,  33.41,   3.36, -99.99,   3.72,   5.76,   5.25,   4.03,   5.73, -99.99, -99.99,   6.15,   6.71,   4.54,   0.12,   3.27,   0.82,   4.84,   2.94, -99.99,   8.27,   1.35,   4.20,   3.40,   8.05,  12.95,   3.77,  13.02,   3.91,   4.22,   1.90,   6.37,   0.09
194208,  -1.52,   2.02, -99.99,   6.99,  -1.31,   3.92,   2.08,   6.39,   2.76,  -0.27, -99.99,   8.36,   1.57,   0.72,   2.08,   3.02,   2.79, -15.73,   1.05, -99.99,   2.55,   1.63,   3.94,   6.62,   3.31, -99.99, -99.99,  -0.18,   3.99,   5.09,   2.10,   2.64,  -1.72,   5.07,   2.04, -99.99,   3.12,  -4.39,  -2.81,   0.69,  10.40,  -4.83,   2.34,  -3.37,   3.04,  -0.41,  -9.72,   3.45,   0.78
194209,  -0.24,   4.35, -99.99,   4.11,   0.53,  -3.37,   3.66,   1.47,   6.60,   1.65, -99.99,   3.63,   1.58,   4.17,   7.64,   3.50,   2.93,  29.63,   2.90, -99.99,   2.66,   4.59,   5.06,   4.72,   1.71, -99.99, -99.99,  -1.81,  15.13,   4.86,  10.68,   8.88,  11.69,  -0.13,   4.08, -99.99,   5.35,   8.08,   2.11,   2.27,  14.38,   4.63,   0.66,   5.24,   3.17,   3.77,  22.98,   2.09,   3.23
194210,   3.18,   7.71, -99.99,   3.90,   3.04,   7.46,  12.76,  34.83,  12.70,   6.18, -99.99,   9.03,   3.65,   9.62,   2.90,   8.38,  13.80,  11.79,   9.69, -99.99,   9.34,  11.75,  11.90,  11.22,   9.02, -99.99, -99.99,  13.13,  -1.57,  11.93,  23.20,  15.01,  10.76,   8.54,  11.28, -99.99,  10.23,   2.52,   9.35,   5.82,  11.09,  11.76,   4.18,  10.21,   2.99,   4.57,  -9.78,  24.93,   4.34
194211,   3.31,  -0.80, -99.99,   0.24,   3.69,  -3.70,   0.16,   2.56,   3.17,  -0.58, -99.99,   2.29,   1.52,   0.26,   2.82,   5.40,   0.54,   7.64,  -5.71, -99.99,  -2.95,   0.97,  -4.74, -12.20,  -9.66, -99.99, -99.99,   1.56,  -4.53,   0.15,  -4.77,   5.54,   8.16,  -2.23,   0.90, -99.99,  -2.12,   4.73,   0.93,  -0.22,  -7.17,   1.25,   4.06,  -0.04,   7.67,  -0.41,  -1.81, -10.93,   1.48
194212,  11.98,   3.37, -99.99,   2.19,   3.56,   0.98,   3.31,   5.33,   0.31,   4.52, -99.99,   6.99,  10.16,   5.20,   5.73,   2.09,   2.36, -11.96,   2.44, -99.99,   6.08,   8.98,   5.22,   1.14,   3.45, -99.99, -99.99,   0.71,   2.77,   5.80,   5.03,   4.68,   3.26,   3.48,   8.82, -99.99,  10.12,   4.69,  22.04,   1.69,   1.22,   6.43,   0.55,  -7.97,   1.60,   7.48,  -9.00,   9.80,   0.83
194301,   7.19,  12.96, -99.99,   9.65,  16.48,  12.62,  12.80,  24.57,  15.39,  18.87, -99.99,  12.06,   4.44,  12.42,  10.84,  16.65,  13.76, 119.86,  15.77, -99.99,  10.46,  10.95,  17.17,  11.31,  14.79, -99.99, -99.99,  19.58,  13.57,  13.78,  36.70,   9.53,   7.03,  15.69,   5.48, -99.99,   7.14,   4.35,   7.57,  15.17,  23.99,  11.15,  15.62,  23.39,  15.08,   2.02,  69.29,  48.17,   6.67
194302,  -1.83,   9.74, -99.99,   7.14,   3.64,  12.07,  25.38,  16.45,  14.49,   8.34, -99.99,   1.78,   7.21,   7.30,   8.15,   7.81,  11.74,  58.44,   9.62, -99.99,   8.89,   7.51,  15.47,   8.92,  11.82, -99.99, -99.99,  10.81,  10.45,   8.93,  23.47,   8.44,   4.63,  14.75,   7.71, -99.99,   6.87,  -3.21,   4.77,  16.15,  36.20,  11.35,   6.89,  16.15,   5.12,   3.15,  71.68,  17.08,   3.77
194303,   7.42,   8.26, -99.99,  12.55,   6.55,  10.94,  22.54,  16.01,   7.25,  11.60, -99.99,  16.86,  10.59,   7.99,   3.06,  13.86,   8.66,  -3.61,  11.68, -99.99,  10.07,  10.41,  16.70,  11.18,  13.82, -99.99, -99.99,   9.40,  24.94,  12.24,   2.39,   6.54,  29.99,  15.15,  10.43, -99.99,  15.19,   7.45,  13.34,   4.44,  13.22,  18.58,  13.50,   5.00,   5.32,   5.03, -12.01,  17.81,   7.94
194304,  -9.65,   3.42, -99.99,   9.34,   5.56,  -4.23,   4.70,  24.73,   6.34,   2.09, -99.99,  11.33,   3.29,  -1.28,   9.41,   5.20,   0.36,   2.09,  -2.31, -99.99,  -0.52,   4.16,   3.62,   1.67,  -1.55, -99.99, -99.99,   0.61,  12.12,   1.75,  11.68,   8.01,   0.08,   6.75,  -1.52, -99.99,   2.22,   0.78,  -2.88,   1.75,   8.61,   9.13,   5.18,  23.62,   1.60,   3.16,   1.43,   4.31,  -0.40
194305,  12.97,   8.39, -99.99,   7.15,   5.69,   7.72,  18.51,  24.14,  13.00,   5.50, -99.99,   3.85,   3.49,   6.74,   6.79,   3.13,   9.94,   8.64,   5.86, -99.99,   5.87,   9.55,   8.74,   0.73,  14.96, -99.99, -99.99,   5.34,   7.32,   6.39,  17.96,   6.12,  18.25,  10.56,  10.14, -99.99,   8.75,   4.62,  12.98,   3.40,   9.96,   9.05,   9.05,   5.13,   6.72,  -1.24,  38.58,  12.15,   4.62
194306,   1.57,   3.14, -99.99,   4.82,   1.28,  -0.35,  -0.16,  -2.95,  -0.22,   3.11, -99.99,  -0.04,   3.10,   3.77,   0.00,   3.97,   2.71,   3.32,  -0.64, -99.99,   1.06,   2.69,   3.15,  -2.84,  -3.33, -99.99, -99.99,  -6.45,  -6.40,  -0.02,   0.97,   1.79,  14.01,   3.60,   5.56, -99.99,   3.20,  -1.62,   2.02,   0.45,  -3.94,   6.38,   5.91,   6.60,   3.62,   8.80,  -1.45,  -2.47,   1.34
194307, -12.38,  -4.10, -99.99,  -3.63,  -5.13,  -2.08,  -6.68,  -5.78,  -7.56,  -3.04, -99.99,  -3.24,  -2.61,  -7.65, -99.99,  -9.23,  -7.66, -20.83,  -7.99, -99.99,  -7.37,  -9.16, -10.69, -11.68, -13.49, -99.99, -99.99,  -5.50, -11.33,  -2.36,  -5.91,  -3.15,  11.95,  -8.20,  -7.24, -99.99, -10.11,  -2.26,  -6.78,  -5.20,  -8.30,   3.86,  -2.88,   9.38,  -0.48,  -3.43, -13.56,  -6.78,  -6.20
194308,   4.81,  -0.33, -99.99,   1.21,   0.95,   0.71,   2.62,   6.85,   1.16,  -2.07, -99.99,  -4.23,  -0.12,   1.09, -99.99,   1.73,  -0.12, -12.25,  -0.36, -99.99,   0.95,   0.86,   1.98,  -0.81,   1.86, -99.99, -99.99,   3.87,   2.48,   0.27,  -1.13,  -1.12,  19.43,  -0.83,   1.70, -99.99,  -0.10,  -2.78,   1.74,  -3.04,  -1.35,  -1.13,   2.36,  -2.46,  -0.99,   1.14,  -2.32,  -2.40,   2.26
194309,  -0.04,   3.53, -99.99,   1.64,   3.25,   1.43,   5.70,   2.82,   2.60,   4.55, -99.99,   4.51,   3.68,   3.07, -99.99,   6.82,   4.30,   4.29,   2.30, -99.99,   1.86,   4.63,   1.61,  -0.02,   0.83, -99.99, -99.99,   1.44,   5.89,   3.51,   5.66,   5.81,  -4.37,   4.35,   5.19, -99.99,   3.75,   4.13,  -1.76,   5.27,   3.99,   9.59,   6.89,  -2.27,   2.71,   2.64,  -2.87,   2.12,   1.98
194310,   4.68,   0.40, -99.99,  25.96,  -2.10,  -5.99,  -2.44,   2.07,  -0.90,  -0.62, -99.99,  -0.53,   0.07,  -1.73, -99.99,   1.85,  -0.45,  10.35,   0.10, -99.99,   1.29,  -1.64,  -2.01,  -0.42,   1.47, -99.99, -99.99,  -5.04,  -1.39,  -2.16,   0.06,   6.18,  -2.28,  -0.87,  -3.40, -99.99,   1.25,  -1.92,  -0.81,   0.44,  -1.96,   4.99,  -2.75,  -0.87,   0.96,  -2.51,   5.33,   0.73,   4.79
194311,  -5.34,  -6.82, -99.99,   2.23,  -3.76,  -9.36,  -6.42, -11.12,  -8.83,  -7.75, -99.99,  -7.47,  -5.18,  -8.48, -99.99,  -6.26,  -7.29, -20.43, -10.49, -99.99,  -8.57, -10.17, -11.80, -15.44, -10.35, -99.99, -99.99,  -8.24, -11.66,  -7.90, -11.73,  -6.01,  -3.12,  -4.83,  -6.31, -99.99,  -9.93,  -5.25,  -8.88,  -5.44, -14.87,  -9.74,  -6.50,  -6.63,  -2.39,  -9.12, -15.23,  -9.83,  -7.19
194312,   6.78,   8.97, -99.99,  12.16,   4.95,  14.29,  10.70,  11.36,  10.06,  13.99, -99.99,  13.52,   3.88,   7.79, -99.99,  10.71,   8.14,  11.23,   7.61, -99.99,  11.86,  12.19,  15.01,  12.77,  17.41, -99.99, -99.99,   6.28,  16.28,   7.11,   9.55,   6.92,  11.59,   6.60,  10.63, -99.99,  14.05,   7.93,   6.66,   8.72,  11.14,  16.82,   7.17,   4.48,   4.05,   9.21,  20.73,   9.29,   5.59
194401,  12.89,   4.04, -99.99,   3.24,   3.96,   8.82,   4.11,   1.71,   7.29,   6.62, -99.99,   2.00,   2.65,   2.65, -99.99,   6.06,   5.12,  25.75,   5.09, -99.99,   3.99,   5.81,   5.23,   5.49,   4.91, -99.99, -99.99,   4.55,   4.18,   1.81,   2.58,   4.71,  14.11,   7.94,   3.52, -99.99,   6.15,  -0.62,   0.88,   3.32,   7.33,   1.84,   1.82,  10.43,   1.78,  -3.52,   7.08,   4.32,   2.75
194402,  -7.46,   1.02, -99.99,  -1.79,   1.58,   2.70,  -0.80,  -2.03,  -2.61,   2.08, -99.99,  -4.36,  -1.73,  -0.19, -99.99,   3.09,  -0.24,  -8.24,   0.29, -99.99,   1.65,  -1.13,   1.63,   3.68,   2.08, -99.99, -99.99,  -1.17,   5.95,   0.17,   2.20,   1.92,   9.12,   2.29,  -1.60, -99.99,  -0.87,   1.01,  -1.34,   3.91,   7.27,   1.74,   3.57,   2.47,   0.30,   0.35, -16.10,  -0.36,   2.02
194403,   6.01,   3.86, -99.99,   9.12,   3.54,  -2.00,   7.89,  10.98,   3.24,   0.46, -99.99,   7.41,   5.44,   1.62, -99.99,   5.13,   4.42,  -1.93,   2.12, -99.99,   2.86,   4.06,   6.18,   0.08,   1.67, -99.99, -99.99,   0.80,   7.30,   6.97,   2.37,   2.72,  -3.54,   3.95,   2.63, -99.99,   8.88,   3.31,   5.11,   4.35,   6.51,   7.81,   5.07,  10.82,  -0.21,   3.53,  19.83,   1.31,   0.20
194404,  -4.87,  -2.74, -99.99,  -3.22,  -2.18,  -3.74,  -4.32,  -2.38,  -2.91,  -1.70, -99.99,  -0.28,  -2.29,  -2.99, -99.99,  -0.69,  -2.43,  -8.48,  -3.72, -99.99,  -2.82,  -2.95,  -3.47,  -5.60,  -4.66, -99.99, -99.99,  -1.20,  -0.59,  -1.91,  -4.12,  -3.47,  -3.36,  -0.97,  -1.51, -99.99,   0.38,  -5.55,   3.29,  -2.01,  -5.50,  -4.51,  -1.74,  -5.44,  -2.19,  -1.67,  -3.68,  -2.40,  -1.66
194405,   5.22,   5.71, -99.99,   3.33,   3.97,  11.31,   8.29,  16.06,   8.91,   6.40, -99.99,   2.55,   6.23,   5.35, -99.99,   9.10,   9.06,   6.14,   5.65, -99.99,   7.96,   6.03,  11.78,   2.85,   7.01, -99.99, -99.99,   1.80,   4.34,   4.60,   1.73,   7.19,   6.97,  10.18,   5.51, -99.99,  13.87,   4.60,   8.14,   8.67,   4.30,  13.45,   7.97,   8.15,   5.72,   1.35,   8.94,   4.26,   7.12
194406,   6.73,   5.37, -99.99,  -3.76,   7.78,  14.47,  11.51,  21.47,  15.85,  10.13, -99.99,   7.54,   5.09,   8.32, -99.99,  10.41,  12.56,  43.61,  13.70, -99.99,   8.11,  10.18,  22.82,  10.69,   5.79, -99.99, -99.99,  15.47,   7.29,   2.65,   8.75,   6.94,  10.86,  11.79,  11.78, -99.99,   8.45,   3.95,   9.76,  10.27,  10.30,   8.76,   7.82,   8.43,   9.14,   1.09,  14.49,  16.20,   9.53
194407,  -3.44,  -0.09, -99.99,   0.71,  -1.14,  -7.87,  -4.35,  -2.09,   0.31,  -0.20, -99.99,  -0.80,  -3.07,  -2.59,  -4.65,  -1.61,  -1.92,  -3.36,  -3.55, -99.99,  -1.17,  -1.84,  -2.34,   0.22,   0.16, -99.99, -99.99,  -1.02,   2.29,   0.53,  -0.83,   0.13,   7.54,  -0.03,  -2.75, -99.99,  -3.49,  -2.50,  -4.75,  -0.03,  -1.06,  -0.38,  -0.01,   0.03,  -0.17,   2.09,  -9.40,  -4.92,  -3.83
194408,   1.79,   4.53, -99.99,  -1.53,   1.67,   9.76,  -0.43,  11.65,   5.05,   2.93, -99.99,  -3.66,   1.01,   3.27,   4.88,   5.85,   3.62,  17.34,   1.51, -99.99,   3.34,   1.00,   7.47,   2.96,   3.81, -99.99, -99.99,   0.05,  -2.36,  -1.07,   6.81,   1.93,   0.88,   4.28,   3.82, -99.99,   2.19,   0.60,   5.53,   5.47,   0.98,   2.39,   2.89,   1.26,   4.68,   0.88,  14.28,   1.36,   2.14
194409,   2.86,  -0.14, -99.99,   1.10,  -1.23,  -3.93,   2.88,  -1.20,  -0.89,  -0.48, -99.99,   1.22,   1.62,  -0.23,  -2.16,   0.22,  -0.35,  -2.06,   0.30, -99.99,   0.51,   0.44,   0.01,  13.13,   5.51, -99.99, -99.99,  -1.36,  -1.19,  -2.54,  -3.39,   0.47,  -3.09,  -2.42,  -0.31, -99.99,   0.08,  -0.60,  -2.57,  -0.81,  -0.91,   5.52,   0.43,   0.76,  -1.68,   0.88,  -4.02,  -1.61,   1.31
194410,   2.36,  -0.06, -99.99,   0.20,   1.33,  -4.09,   2.61,   2.99,  -1.94,   0.32, -99.99,   0.41,  -0.85,  -1.10,   3.41,   0.28,  -1.12,   0.17,  -0.39, -99.99,   0.62,  -0.64,  -2.46,   2.36,  -0.01, -99.99, -99.99,  -1.14,  -1.91,   1.07,  -0.93,   0.58,   5.16,   1.22,  -0.72, -99.99,   4.94,   2.74,  -6.51,   0.23,  -1.07,   0.32,   2.98,  12.62,   0.44,   4.38,   4.57,   1.09,  -2.69
194411,  -1.42,   1.40, -99.99,   5.80,   1.47,  12.20,   3.62,   9.73,   1.15,   3.55, -99.99,   2.41,   1.24,   0.12,   3.88,   4.10,   2.60,   9.48,   2.04, -99.99,   3.92,   0.70,   1.85,   4.29,   3.69, -99.99, -99.99,   2.74,   2.39,   2.81,  -2.00,   0.32,   4.59,   1.63,   0.21, -99.99,   5.55,   0.74,   2.61,   1.52,   4.66,   3.60,   2.53,   3.02,   0.32,   0.74,  -7.08,   0.32,   2.90
194412,  -1.62,   3.96, -99.99,   3.24,   2.44,  11.54,   2.44,  -1.88,   5.92,   3.10, -99.99,   8.18,   4.60,   3.43,   6.54,   4.04,   6.05,  12.84,   8.17, -99.99,   5.81,   7.81,   6.95,   9.15,  10.12, -99.99, -99.99,  11.59,  18.77,   8.47,   2.88,   2.87,   1.55,   8.54,   3.47, -99.99,   3.94,   5.73,   4.73,   4.71,  16.20,   3.82,   3.66,  10.72,   0.84,  -1.60,  49.83,   9.71,   9.34
194501,   3.07,   4.92, -99.99,   1.83,   2.73,  -2.46,   0.13,   5.75,   8.33,   5.12, -99.99,   5.82,   0.73,   4.22,   5.42,   4.63,   5.57,  33.33,   4.18, -99.99,   4.87,   3.14,   6.55,  -1.60,   2.17, -99.99, -99.99,   6.83,   1.64,   5.76,   8.84,   3.26,   8.80,   7.11,   2.85, -99.99,   3.09,  -1.69,   3.55,   5.99,   0.82,   3.23,   2.79,  12.29,   6.03,   2.63,   6.82,   4.02,   2.12
194502,   2.57,   3.55, -99.99,  10.19,   4.58,  12.12,   5.75,   6.63,   4.96,   7.00, -99.99,  11.59,   4.95,   8.11,   1.03,   4.77,   8.24,   2.66,  10.91, -99.99,   8.61,   6.88,  10.43,  11.02,   9.23, -99.99, -99.99,   9.08,   4.33,  11.76,   9.94,   4.33,   0.38,  10.16,   6.01, -99.99,   3.55,   2.57,   6.59,   7.40,  12.10,   6.97,   9.69,   7.95,   3.71,   6.19,   2.84,  16.41,   3.21
194503,  -3.12,  -3.60, -99.99,  -1.42,  -3.85,  -2.73,  -5.44,  -7.64,  -2.43,  -7.14, -99.99,  -3.88,  -3.20,  -5.88,  -1.37,  -5.06,  -6.68, -15.25,  -7.87, -99.99,  -5.39,  -6.04,  -8.00,  -7.40,  -4.66, -99.99, -99.99,  -8.60,  -6.62,  -7.37,  -4.93,  -5.26,  -3.10,  -8.68,  -6.00, -99.99,  -8.92,  -1.39,  -6.70,  -6.64,  -3.75,  -4.78,  -2.95,  -7.76,  -1.11,  -3.21,  -9.91,  -7.91,  -5.36
194504,   3.90,   5.81, -99.99,   7.01,   6.77,   8.88,   3.54,  20.38,   4.90,   7.43, -99.99,   9.20,   9.86,   9.47,   8.33,  10.52,   9.03,   9.92,  10.37, -99.99,  10.54,   9.57,  12.94,   4.54,   6.57, -99.99, -99.99,   4.79,   4.65,   6.96,  12.06,   5.67,  -4.03,  12.40,   7.42, -99.99,  11.66,   4.27,   6.31,   7.47,  12.53,  10.57,   8.52,   6.77,   3.73,   5.93,   1.95,   8.37,   9.89
194505,   0.87,   3.80, -99.99,   0.61,   2.60,  -4.72,   5.62,   1.47,   7.89,   6.61, -99.99,   2.81,   4.25,   0.10,  -1.28,   8.53,   3.06,  -6.35,  -0.46, -99.99,   0.84,  -0.87,   3.13,   5.04,  -1.11, -99.99, -99.99,   0.32,   2.73,  -1.11,   2.39,   3.62,  -2.38,   7.67,   5.67, -99.99,  -1.08,  -1.23,   3.72,   6.50,   6.67,   3.56,   5.42,   4.56,   1.64,   0.93,   1.47,  -0.33,   2.73
194506,   2.73,   2.31, -99.99,   5.45,   0.67,  -2.73,   0.54,   9.88,  -2.40,   8.99, -99.99,   0.00,  -4.11,   2.87,  -6.23,   8.11,   0.48,  13.04,   4.51, -99.99,   0.04,  -0.77,   2.85,  18.23,   3.13, -99.99, -99.99,   6.95,   6.95,   0.04,   8.95,   3.79,   3.51,   3.32,  -1.44, -99.99,   1.24,  -0.35,   2.19,   1.46,  11.78,   8.95,  -1.97,  -1.78,   2.09,  -3.13,   5.51,   9.58,   0.03
194507,  -0.85,  -1.87, -99.99,  -4.51,  -2.02,  -5.19,  -3.98,   0.40,  -4.18,  -3.23, -99.99,  -3.19,  -1.72,  -3.82,   0.70,  -4.89,  -2.93,   9.12,  -4.07, -99.99,  -4.20,  -4.38,  -1.67,  -8.03,  -2.39, -99.99, -99.99,  -4.21,  -0.94,  -3.63,   1.93,  -2.78,  -0.27,  -1.19,  -2.27, -99.99,  -3.15,  -4.98,  -6.18,  -3.90,  -8.96,  -3.43,  -1.79,  -1.71,  -2.15,   1.11,  -0.50,  -4.49,  -5.23
194508,   3.97,   5.15, -99.99,   2.56,   7.01,  12.54,   8.57,  13.18,   8.24,   7.61, -99.99,   3.99,  11.95,   8.65,   1.74,  13.50,  11.51,   3.26,   7.92, -99.99,   8.26,   9.10,   9.70,   3.45,   6.60, -99.99, -99.99,   2.38,  -2.33,   3.94,   1.24,   2.67,   5.67,   4.99,   9.29, -99.99,   7.47,   6.86,   9.78,   9.43,   0.20,   7.37,   8.63,   1.03,  11.48,   2.02,   0.04,   3.96,   8.80
194509,   0.52,   5.01, -99.99,   8.88,   4.56,   8.12,  11.18,  10.13,   4.40,   3.67, -99.99,   6.91,   6.97,   7.22,   6.55,   6.24,   7.33,  10.37,   8.50, -99.99,   5.75,   3.60,   3.95,   4.56,   5.60, -99.99, -99.99,   6.75,   7.59,   3.57,   8.43,   3.38,  12.20,   9.70,   3.83, -99.99,   9.72,  11.47,  11.44,   7.00,   5.95,   3.22,   7.91,  10.36,   0.57,   1.60,  28.10,   6.86,   6.86
194510,  16.27,   8.76, -99.99,  27.31,   5.97,  11.21,  17.60,  12.17,   5.34,  10.40, -99.99,   2.76,   9.25,   3.15,   0.32,   6.70,   1.51,   0.74,   3.79, -99.99,   6.17,   0.44,   2.30,   6.58,   1.64, -99.99, -99.99,  10.02,  10.38,   9.31,   9.91,   4.49,   5.05,   6.46,   3.00, -99.99,  14.73,   2.78,   0.26,   9.83,   6.18,   6.26,   9.42,   5.42,   3.42,   5.99,   9.64,  10.66,  -1.71
194511,   7.10,   9.28, -99.99,   6.57,   7.24,   4.66,  18.42,   0.43,   9.99,  10.44, -99.99,  10.92,   9.01,   7.29,   7.10,  11.61,   5.91,  34.42,   7.66, -99.99,   7.76,   7.97,   7.44,  11.86,   9.84, -99.99, -99.99,  18.52,   2.95,  14.21,   8.02,   9.54,  17.33,  13.34,   4.60, -99.99,   2.28,   7.06,   7.41,   7.42,  10.07,   8.89,  14.21,  18.05,   1.93,   1.03,  17.53,  13.64,   2.23
194512,   2.26,  -0.01, -99.99,   9.16,  -2.58,  -1.50,   2.35,  -0.15,   4.10,   2.67, -99.99,   6.11,   1.70,   3.85,   1.85,   3.43,   2.44,   0.42,   1.97, -99.99,   1.82,   3.08,   4.39,   4.72,   3.61, -99.99, -99.99,   1.05,   3.92,  -0.01,  -1.01,   1.41,   4.85,  -2.23,   2.02, -99.99,  -0.98,  14.74,   1.89,   3.08,   0.37,   5.33,   5.72,   8.80,   4.00,   2.44,  12.14,   3.96,   3.24
194601,   6.63,   7.50, -99.99,   4.72,   1.24,  13.19,  14.21,  13.27,   6.20,  15.85, -99.99,  10.65,   9.20,   6.96,   9.70,  12.14,   8.72,  44.99,  16.13, -99.99,   7.84,   8.27,  10.14,   9.06,  12.17, -99.99, -99.99,  18.87,  10.58,   1.67,  14.77,   2.19,  -1.22,   3.08,   4.98, -99.99,   4.35,   5.09,  10.60,   6.15,   8.70,  14.86,   7.57,   3.40,   3.65,   9.93,  26.27,  13.01,   8.90
194602,  -4.18,  -6.70, -99.99,  -6.30,  -4.22, -10.58,  -2.16,  -3.60,  -5.52,  -9.79, -99.99,  -7.68,  -3.20,  -6.36,  -3.04,  -5.89,  -4.45, -16.04,  -7.94, -99.99,  -8.18,  -8.83,  -9.24,  -4.71,  -5.31, -99.99, -99.99,  -4.89,  -0.29,  -5.94,  -5.70,  -7.26,  -0.85,  -6.72,  -5.75, -99.99,  -5.43,  -9.54,  -4.08,  -7.38,  -8.30,  -9.99,  -3.40,   0.80,  -3.32,  -6.56,  -9.91,  -9.80,  -5.67
194603,   4.59,   5.12, -99.99,   3.77,   5.55,   5.92,  14.23,   7.95,   6.19,   5.20, -99.99,  10.06,  17.44,   6.70,   6.61,   8.06,   5.42,  -5.76,   3.48, -99.99,   5.23,   1.53,   3.65,   4.20,   4.20, -99.99, -99.99,  -4.58,  -2.59,  12.44,   6.13,   0.42,   1.34,   9.02,   5.07, -99.99,   6.21,   7.98,   8.19,  11.84,   2.57,   5.48,  15.44,  -6.20,   4.17,   3.35,   2.38,   4.12,   3.95
194604,  11.06,   2.92, -99.99,   6.34,   5.97,  18.37,  15.00,  18.51,   6.87,   8.88, -99.99,  15.40,  13.00,   5.56,  -0.81,  10.74,   7.24,   1.61,   3.85, -99.99,   5.05,   0.04,   1.75,  -5.85,   0.42, -99.99, -99.99,   5.40,   4.35,   8.26,   4.73,   0.25,  20.31,  13.76,   5.37, -99.99,   7.25,  10.51,  11.86,   8.89,   0.40,   5.69,  10.74,  16.68,   6.75,  -3.82,  -1.14,   4.12,   2.16
194605,  -3.21,   3.31, -99.99,   7.77,   2.52,  -2.93,  -3.83,  -3.41,   3.34,   5.57, -99.99,   9.17,   4.85,   7.31,   4.08,   7.80,   6.31,  -1.77,   8.40, -99.99,   7.91,   5.87,   8.10,   3.54,   4.28, -99.99, -99.99,   2.45,   5.37,   5.70,   3.44,   1.13,  11.34,   6.62,   9.38, -99.99,   7.48,   2.05,   8.18,   3.30,   5.79,   8.91,   4.44,   5.86,   2.13,  -0.65,   6.41,   4.30,   9.18
194606,  -0.23,  -3.37, -99.99,   0.62,  -4.74,  -9.89,  -6.60, -13.04,  -6.02,  -7.07, -99.99,  -7.05,  -6.89,  -4.61,  -6.32,  -5.63,  -5.46, -14.45,  -3.67, -99.99,  -5.03,  -6.37,  -7.16,  -6.12,  -3.45, -99.99, -99.99,  -6.11,  -4.51,  -3.15,  -2.71,  -4.21,  -4.75,  -4.67,  -4.76, -99.99,  -7.37, -10.52,  -5.27,  -4.35,  -3.46,  -0.19,  -8.17,  -6.41,   1.75,  -4.75,  -3.41,  -5.43,  -5.13
194607,  -5.07,  -1.09, -99.99,   1.44,  -0.20,  -6.54,  -0.97,  -3.43,  -4.44,  -2.37, -99.99,  -6.16,  -3.26,  -4.26,  -6.36,  -4.12,  -4.82,  13.87,  -5.42, -99.99,  -5.59,  -5.72,  -5.99,  -3.42,  -5.74, -99.99, -99.99,  -6.35,  -0.47,  -0.77,  -4.58,  -4.31,  -0.68,  -5.58,  -3.82, -99.99,  -6.22,  -5.70,  -3.33,  -3.39,  -6.90,  -5.68,  -4.03,   0.08,  -2.86,   0.13,  -7.47,  -5.93,  -3.43
194608,  -7.62,  -5.89, -99.99,  -7.30,  -5.19,  -6.86,  -6.27, -12.46,  -6.26,  -9.70, -99.99,  -5.73,  -4.68,  -6.04,  -5.81,  -7.93,  -7.12, -11.75,  -7.57, -99.99,  -9.63,  -9.62,  -9.97,  -4.34,  -6.58, -99.99, -99.99, -10.89,  -4.40,  -7.97,  -4.51,  -5.66,  -7.17, -10.29,  -9.59, -99.99,  -6.26,  -6.59, -10.67,  -5.38,  -8.89, -10.29,  -6.97,  -4.35,  -5.62,  -2.98, -11.54,  -7.05,  -3.40
194609,  -8.33, -10.21, -99.99, -11.70, -11.61,  -9.67, -14.27, -12.83, -12.16, -16.42, -99.99, -10.66,  -6.91, -12.62, -11.78, -13.39, -12.82, -10.22, -15.29, -99.99, -14.85, -14.31, -17.99, -10.51, -17.24, -99.99, -99.99, -10.52, -13.44, -11.00, -10.03, -15.07, -14.10, -13.14,  -8.17, -99.99, -13.23, -10.84,  -9.81, -12.12, -19.16, -14.47, -11.12, -13.15, -11.73,  -6.32, -16.49, -15.74, -12.56
194610,  -5.72,   2.70, -99.99,  -0.89,   1.10,   0.49,  -4.29,   0.07,  -4.00,   5.81, -99.99,  -4.44,  -1.78,  -1.77,  -1.47,  -2.94,  -2.90,   3.28,   1.11, -99.99,  -2.91,  -2.62,  -3.00,  -9.30,  -2.21, -99.99, -99.99,   0.41,  -2.75,  -0.49,   1.15,  -4.51,  -4.65,  -3.40,  -1.01, -99.99,  -1.11,  -7.42,  -3.44,   0.12,   0.17,  -3.51,  -4.76,  -2.92,   1.38,  -6.39,  -5.71,   0.16,  -1.47
