Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Syrian Arab Republic,SYR,GDP (current US$),NY.GDP.MKTP.CD,857704431.7,945244992.2,1110565864,1200447429,1339494290,1472036551,1342287557,1580229795,1753746370,2245011572,2140383696,2589851693,3059682162,3239488105,5159557176,6826980767,7633528921,7696011360,9275203106,9929682184,13062421025,15518199247,16298905397,17589184557,17503082982,16403544511,13293209270,11356215713,10577042355,9853396226,12308624284,12981833333,13253565899,13695962019,10122020000,11396706587,13789560878,14505233969,15200846138,15873875969,19325894913,21099833784,21582248882,21828144686,25086930693,28858965517,33332844575,40405006007,,,,,,,,,
Turks and Caicos Islands,TCA,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,GDP (current US$),NY.GDP.MKTP.CD,313582727.6,333975336.6,357635713.9,371767002.7,392247517.6,416926303,432794922.5,449826323,453980096.7,471635620.9,469266736.6,501866730.7,585427545.7,647199482.8,652532796.1,864602103.3,866044961,935360466.4,1113920123,1004316495,1033002402,876937559.7,834369860.4,832415806,919103735.3,1033069710,1067828247,1163426851,1482597299,1433686310,1738605558,1877138042,1881847677,1463251055,1179837955,1445919970,1607345450,1544689503,1744794457,1534673583,1385058162,1709347793,1987622279,2736666516,4414929220,6646663021,7422102520,8638711757,10351933632,9253484290,10657705072,12156380062,12368070169,12949854263,13922223234,10888798114,
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,79961009898,70155526860,64213507312,69487435621,80631343506,94128466584,1.02995E+11,99787455298,1.00775E+11,1.13153E+11,1.26131E+11,1.35549E+11,1.53671E+11,1.93775E+11,2.19124E+11,2.46321E+11,2.50375E+11,2.89633E+11,2.82165E+11,3.27203E+11,3.78979E+11,4.05623E+11,4.22873E+11,4.43126E+11,4.79048E+11,5.24018E+11,5.20628E+11,5.14409E+11,5.75249E+11,6.23847E+11,6.69466E+11,7.29275E+11,8.15521E+11,8.83318E+11,1.06273E+12,1.3117E+12,1.50661E+12,1.5601E+12,1.42929E+12,1.5718E+12,1.73146E+12,1.84452E+12,2.04116E+12,2.30687E+12,2.67521E+12,3.09249E+12,3.71987E+12,4.70257E+12,5.94365E+12,6.43914E+12,7.80516E+12,9.53553E+12,1.06342E+13,1.17146E+13,1.25895E+13,1.30425E+13,
Europe & Central Asia (IDA & IBRD countries),TEC,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.55623E+11,1.01606E+12,1.00787E+12,9.43007E+11,9.3007E+11,8.3525E+11,9.16218E+11,9.44854E+11,9.77582E+11,9.38694E+11,8.12583E+11,8.85523E+11,9.03338E+11,1.01322E+12,1.24621E+12,1.60851E+12,2.01244E+12,2.4357E+12,3.1278E+12,3.86712E+12,3.06063E+12,3.59253E+12,4.34764E+12,4.48993E+12,4.70054E+12,4.45724E+12,3.41129E+12,
Togo,TGO,GDP (current US$),NY.GDP.MKTP.CD,121128072.4,126396468.9,132237468.2,143255813.3,166104078.4,187300310.2,216136231.8,231706439.9,241956916.8,267732472.8,253976592.1,286537570.1,335677600.3,406479937.1,560437817.9,617321668.4,619375149,777435063,824263986.8,891775721.1,1136409054,962347169,821652037,765746518.2,718149015.8,762359786,1060911724,1249099286,1378847400,1352949665,1628427587,1602299863,1692959110,1233496846,982624324.5,1309382885,1465448290,1498950899,1587345951,1576094566,1294250233,1332328999,1474630207,1673690430,1937074572,2115154262,2202809251,2523462557,3163416242,3163000529,3172945645,3756023160,3866617463,4081112865,4482535926,4002723817,
Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,2760750921,3034037872,3308912930,3540403470,3889130442,4388937645,5279230812,5638461437,6081009422,6695336561,7086538431,7375000024,8177872958,10838593717,13702998648,14882770239,16985208712,19779312336,24006567108,27371650353,32353514502,34846038518,36589772337,40042798315,41797647303,38900711298,43096774497,50535445680,61667254411,72250747142,85343189321,98234695722,1.11453E+11,1.2889E+11,1.46683E+11,1.69279E+11,1.83035E+11,1.5018E+11,1.13676E+11,1.26669E+11,1.26392E+11,1.20297E+11,1.34301E+11,1.52281E+11,1.72895E+11,1.89318E+11,2.21758E+11,2.62943E+11,2.91383E+11,2.81575E+11,3.40924E+11,3.70609E+11,3.97291E+11,4.19889E+11,4.0432E+11,3.95282E+11,
Tajikistan,TJK,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2629395066,2535545389,1909246641,1646693875,1346074461,1231523105,1043893063,921843115.8,1320126665,1086567368,860550294.3,1080774006,1221113795,1554125543,2076148710,2312344311,2830228903,3719515379,5161298559,4979471964,5642221529,6522755783,7633036366,8506674783,9236309138,7853450374,
Turkmenistan,TKM,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,2331358820,3010982414,3006988217,3189539641,3208098919,3200539816,3179225949,2561118608,2482228440,2379281768,2450084970,2605688065,2450686660,2904662605,3534771969,4462028989,5977440583,6838351088,8104355717,10277598152,12664165103,19271523179,20214385965,22583157895,29233333333,35164210526,39197543860,43485614035,37334232257,
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP (current US$),NY.GDP.MKTP.CD,76294683877,80912698561,93221640499,93234359808,1.03771E+11,1.11957E+11,1.22734E+11,1.25323E+11,1.3479E+11,1.50849E+11,1.6384E+11,1.82353E+11,2.04731E+11,2.70154E+11,3.54209E+11,3.70657E+11,4.13056E+11,4.55715E+11,5.15114E+11,6.14844E+11,7.33349E+11,8.48081E+11,7.89449E+11,6.94606E+11,6.80389E+11,7.00549E+11,7.10757E+11,7.4708E+11,8.55932E+11,9.3876E+11,1.09757E+12,1.36876E+12,1.28691E+12,1.48981E+12,1.71142E+12,1.8244E+12,1.97202E+12,2.16115E+12,2.1708E+12,1.94466E+12,2.15196E+12,2.0853E+12,1.85265E+12,1.90664E+12,2.21224E+12,2.69603E+12,3.1715E+12,3.76036E+12,4.39387E+12,4.1159E+12,5.14263E+12,5.86068E+12,5.90683E+12,6.05231E+12,6.02094E+12,5.11481E+12,
Middle East & North Africa (IDA & IBRD countries),TMN,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.88845E+11,2.96211E+11,3.37743E+11,3.92062E+11,4.02416E+11,4.08176E+11,4.31714E+11,4.47459E+11,4.63501E+11,4.50291E+11,5.08005E+11,5.82039E+11,6.86748E+11,7.98542E+11,9.88568E+11,1.22271E+12,1.17603E+12,1.35403E+12,1.56526E+12,1.69751E+12,1.64605E+12,1.54709E+12,,
Timor-Leste,TLS,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368000000,452000000,444000000,453000000,466000000,491000000,463000000,559000000,694000000,818000000,934000000,1138000000,1295000000,1319000000,1371172833,1412377919,
Tonga,TON,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,32506741.72,30036416.96,34139387.89,41567471.67,44667002.01,53260077.43,62242013.33,62068161.07,60863963.96,64248354.54,60058663.31,68195855.61,81667133.45,106657267.4,106344855,113563821.6,132201141.4,137066290.6,138489884.4,193775943,202547013.9,219583570.1,212155124.7,188686997.3,194669501.6,188623258.5,167042898.9,181801931.5,208098552.8,236247362.5,258739680.9,287983019.9,299657872,340041546.5,321303416.1,369816107,441232909.2,457244315.2,432889959.4,434386306.6,,
South Asia (IDA & IBRD),TSA,GDP (current US$),NY.GDP.MKTP.CD,47679117486,50850574463,54271620755,61058785168,69950360857,75140448166,63055010157,69408573982,72867560642,80004890145,86652133907,92122896789,92636365540,1.06033E+11,1.28326E+11,1.37459E+11,1.34339E+11,1.55407E+11,1.76823E+11,1.98042E+11,2.3884E+11,2.53081E+11,2.61845E+11,2.77287E+11,2.75906E+11,3.00054E+11,3.17836E+11,3.52956E+11,3.79206E+11,3.82623E+11,4.11962E+11,3.66063E+11,3.88728E+11,3.84862E+11,4.36754E+11,4.85123E+11,5.30763E+11,5.56846E+11,5.64567E+11,6.05085E+11,6.29218E+11,6.45831E+11,6.79163E+11,7.93222E+11,9.19798E+11,1.05391E+12,1.20495E+12,1.52616E+12,1.55263E+12,1.70684E+12,2.09372E+12,2.26467E+12,2.29512E+12,2.36255E+12,2.58358E+12,2.66609E+12,
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP (current US$),NY.GDP.MKTP.CD,27076572682,28586798907,30489798538,32753867857,35690109141,38784761829,41678989164,42430113037,45045661242,51020025783,61341681331,61578076236,69590228793,89158477160,1.1725E+11,1.29324E+11,1.42411E+11,1.5483E+11,1.71094E+11,2.08663E+11,2.68161E+11,2.71759E+11,2.51932E+11,2.36551E+11,2.28065E+11,2.12813E+11,2.35647E+11,2.79606E+11,2.92729E+11,3.06251E+11,3.06872E+11,3.19243E+11,3.15397E+11,3.0377E+11,2.98057E+11,3.37323E+11,3.4899E+11,3.60984E+11,3.40525E+11,3.4317E+11,3.67685E+11,3.42259E+11,3.668E+11,4.68483E+11,5.82612E+11,6.85043E+11,7.99471E+11,9.29084E+11,1.0601E+12,1.01295E+12,1.35539E+12,1.52719E+12,1.59598E+12,1.67874E+12,1.75449E+12,1.57287E+12,
Trinidad and Tobago,TTO,GDP (current US$),NY.GDP.MKTP.CD,535673245.3,584964613.1,619322801.8,678239320.3,711897510.7,736573148.7,723739847.7,761981451.3,758899950,779200000,821850000,896763407.3,1083392307,1308786064,2042002018,2442667525,2500420785,3138666542,3562333317,4602416442,6235833086,6992083055,8140416343,7763749691,7757083025,7375918224,4794444571,4797777905,4496910569,4323058824,5068000000,5203223529,5318258824,4581357104,4947205860,5329214163,5759537726,5737751332,6043694330,6808982521,8154338233,8824873259,9008273721,11305459802,13280275123,15982282468,18369070083,21642304046,27870257894,19175196446,21037612736,24409826346,24580844843,27257411604,28874122634,27805745961,
Tunisia,TUN,GDP (current US$),NY.GDP.MKTP.CD,,,,,,991047619,1040952381,1085714286,1214666667,1289904762,1439238095,1685152605,2237570219,2730787476,3545852329,4328933304,4508139372,5109919571,5968474422,7188899277,8743054698,8428513568,8133538743,8350545840,8254573073,8410185740,9017795297,9696739314,10096292842,10101862386,12290568182,13074782609,15497286296,14608946896,15632463424,18030876599,19587322786,20746360430,21803372267,22943685719,21473188882,22066101341,23142294436,27453084983,31183139301,32273007554,34378437265,38908069299,44856586316,43454935940,44050929160,45810626509,45044176964,46255554872,47603227897,43015089723,
Turkey,TUR,GDP (current US$),NY.GDP.MKTP.CD,13995067818,8022222222,8922222222,10355555556,11177777778,11944444444,14122222222,15666666667,17500000000,19466666667,17086956522,16256619964,20431095406,25724381625,35599913836,44633707243,51280134554,58676813687,65147022486,89394085658,68789289566,71040020140,64546332581,61678280115,59989909458,67234948265,75728009963,87172789528,90852814005,1.07143E+11,1.50676E+11,1.50028E+11,1.58459E+11,1.8017E+11,1.3069E+11,1.69486E+11,1.81476E+11,1.89835E+11,2.69287E+11,2.49751E+11,2.66568E+11,1.96005E+11,2.32535E+11,3.03005E+11,3.92166E+11,4.8298E+11,5.309E+11,6.47155E+11,7.30337E+11,6.14554E+11,7.31168E+11,7.74754E+11,7.88863E+11,8.23243E+11,7.98797E+11,7.18221E+11,
Tuvalu,TUV,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8824746.238,9365488.115,9742603.634,9631024.916,10887216.91,11025679.51,12335200.16,12701093.97,12757405.79,13686699.57,13741844.59,13196254.87,15451309.04,18230911.04,21535683.88,21839543.63,22902861.45,27030374.03,30290219.76,27101076.28,31823518.62,39312016.5,39875750.67,38320765.12,37859554.46,,
Tanzania,TZA,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5100405344,4420167589,4258742899,4956588279,4601413264,4257702197,4510846968,5255221425,6496195451,7683852497,9345174219,9697847264,10185786383,10383560603,10805599893,11659129889,12825801581,16929976600,18610460327,21501741757,27368386358,28573777052,31407908612,33878631649,39087748240,44333456245,48030400964,44895392077,
Uganda,UGA,GDP (current US$),NY.GDP.MKTP.CD,423145605,441667334.6,449158233.4,516315231.4,589247687.3,884502338.7,925381522.4,967240686.6,1037379286,1168556667,1259554850,1417191702,1490970307,1701817912,2098945010,2359555556,2447300000,2936470588,2420260870,2139025000,1244610000,1337300000,2177500000,2240333333,3615647447,3519695202,3923244142,6269521857,6508931652,5276480933,4304399516,3321729057,2857457860,3220439044,3990430447,5755818947,6044585327,6269333313,6584815847,5998563258,6193246837,5840503869,6178563591,6336696289,7940362799,9013834373,9942597780,12292813603,14239026630,17878178831,20181796803,20262889524,23236898742,24662957836,26998477707,26369242278,
Ukraine,UKR,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,64087694038,74703517903,82709161099,81456918679,77464561150,73942235330,65648559903,52543388913,48214752454,44558076852,50150401354,41883242907,31580961263,31261718319,38009344577,42392896031,50132953288,64883060726,86142018069,1.07753E+11,1.42719E+11,1.79992E+11,1.17228E+11,1.36419E+11,1.6316E+11,1.75781E+11,1.81334E+11,1.31805E+11,90615023324,
Upper middle income,UMC,GDP (current US$),NY.GDP.MKTP.CD,2.16278E+11,1.97167E+11,2.07338E+11,2.16886E+11,2.45015E+11,2.73553E+11,3.005E+11,3.04668E+11,3.2055E+11,3.5868E+11,3.92641E+11,4.29951E+11,4.91651E+11,6.38425E+11,8.18132E+11,9.0224E+11,9.80541E+11,1.09542E+12,1.17307E+12,1.42376E+12,1.62773E+12,1.77071E+12,1.747E+12,1.7219E+12,1.76663E+12,1.86465E+12,1.94778E+12,1.94577E+12,2.13962E+12,2.32546E+12,2.66182E+12,2.94626E+12,2.86506E+12,3.11077E+12,3.3882E+12,3.77643E+12,4.10879E+12,4.37903E+12,4.31774E+12,4.088E+12,4.50263E+12,4.55601E+12,4.56844E+12,5.14181E+12,6.1744E+12,7.43838E+12,8.85437E+12,1.10201E+13,1.34896E+13,1.29703E+13,1.57262E+13,1.88312E+13,2.01044E+13,2.13614E+13,2.18619E+13,2.03192E+13,
Uruguay,URY,GDP (current US$),NY.GDP.MKTP.CD,1242289212,1547388813,1710004464,1539681534,1975701728,1890769326,1809183975,1597721080,1593675330,2004435484,2137096774,2807258065,2189418001,3964295673,4090209682,3538283322,3667161241,4114667063,4910257283,7181185278,10163020116,11048335541,9178802163,5102281256,4850241442,4732017873,5880112788,7367494080,8213515459,8438951476,9298839655,11205971155,12878199881,15002106518,17474647792,19297663097,20515543039,23969823010,25385928198,23983945191,22823255802,20898788417,13606494599,12045631093,13686329890,17362857684,19579457966,23410572633,30366213118,31660911279,40284682481,47962439303,51265399743,57531233351,57235766827,53442697568,
United States,USA,GDP (current US$),NY.GDP.MKTP.CD,5.433E+11,5.633E+11,6.051E+11,6.386E+11,6.858E+11,7.437E+11,8.15E+11,8.617E+11,9.425E+11,1.0199E+12,1.07588E+12,1.16777E+12,1.28245E+12,1.42855E+12,1.54883E+12,1.68892E+12,1.87759E+12,2.08595E+12,2.35657E+12,2.63214E+12,2.86251E+12,3.21096E+12,3.34499E+12,3.63814E+12,4.04069E+12,4.34673E+12,4.59016E+12,4.87022E+12,5.25263E+12,5.65769E+12,5.97959E+12,6.17404E+12,6.5393E+12,6.87872E+12,7.30876E+12,7.66406E+12,8.1002E+12,8.60852E+12,9.08917E+12,9.66062E+12,1.02848E+13,1.06218E+13,1.09775E+13,1.15107E+13,1.22749E+13,1.30937E+13,1.38559E+13,1.44776E+13,1.47186E+13,1.44187E+13,1.49644E+13,1.55179E+13,1.61553E+13,1.66632E+13,1.73481E+13,1.7947E+13,
Uzbekistan,UZB,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13360607991,13677622222,12941297376,13099013836,12899156991,13350468917,13948892216,14744603774,14988971211,17078465982,13760374488,11401351420,9687951055,10128112401,12030023548,14307509839,17030896203,22311393928,27934030937,32816828373,39332770929,45324319955,51183443225,56795656325,63132848445,66732801393,
St. Vincent and the Grenadines,VCT,GDP (current US$),NY.GDP.MKTP.CD,13066633.83,13999964.81,14524963.49,13708298.88,14758296.24,15108295.36,16099959.54,15835088.4,15350000,16650000,18450000,20051648.11,27585488.22,30165373.24,32924215.75,33237164.06,32792479.98,49353147.28,60844776.7,71096369.11,82340331.88,102086553.8,113759183.2,122255331.2,135024997.6,145641701.1,160846663.8,175580626.5,200726700.2,214744996.2,240365255,254829629.6,277954111.1,286307814.8,289438481.5,316008481.5,331489703.7,347770000,373619851.9,390719148.1,396270000,430040370.4,461883444.4,481806296.3,521975111.1,550728666.7,610778296.3,651436074.1,695428851.9,674922481.5,681225963,676129407.4,692933740.7,720636185.2,729738560.4,751373263,
"Venezuela, RB",VEN,GDP (current US$),NY.GDP.MKTP.CD,8607600069,8923366628,9873397859,10663375514,9113580696,9602944668,10096574670,10472776744,11470909285,11927570677,12993115056,14471557938,15922867181,19445932860,29087099933,31413164179,36272315695,42337056975,46507640231,55750554789,67135122864,75498829319,76693647866,78586503426,55952339080,57935742247,58915108094,45343793676,58428404474,42142303739,47027508385,51734363024,58470358476,58107555298,56529904239,74888742184,68258588863,85837385779,91338542542,97974136437,1.17148E+11,1.2291E+11,92889586976,83622191419,1.12451E+11,1.45513E+11,1.83478E+11,2.30364E+11,3.156E+11,3.29419E+11,3.93801E+11,3.16482E+11,3.81286E+11,3.71337E+11,,,
British Virgin Islands,VGB,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,GDP (current US$),NY.GDP.MKTP.CD,24200000,25700000,36900000,41400000,53800000,66500000,84100000,115400000,173800000,211300000,219000000,257000000,307100000,351600000,395400000,399800000,440000000,461800000,512900000,606700032,727800000,821800000,832600000,916899968,985400000,990400000,1035600000,1147800064,1204600064,1343900032,1564700032,1671200000,1770899968,1996000000,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,14094688430,26336617862,36658108169,25423812494,6293304847,6471740486,9613369554,9866990096,13180954014,16286434094,20736163915,24657470332,26843701137,27209601996,28683658005,33640085728,35291349277,37947904054,42717072778,49424107710,57633255739,66371664817,77414425532,99130304099,1.06015E+11,1.15932E+11,1.35539E+11,1.5582E+11,1.71222E+11,1.86205E+11,1.93599E+11,
Vanuatu,VUT,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,119258829.7,113423181.6,98746409.44,98144643.71,110123776.8,135553759.4,123698508.8,118691400.8,130834146.2,148545377.9,144482170.5,158397406.3,188869985.7,196142585,188080374.4,219260341.1,233902114.9,245177633.2,255890221.8,262301252.8,267999225.3,272014693.1,257926881.7,262603781.8,314463144,364996869.1,394962552.3,439376794.1,526428309.9,607958616.1,610066628.7,700804286.2,792149700.7,781702874.1,801787555.9,814954586.8,,
West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2843300000,3282800000,3409600000,3759800000,4067800000,4271200000,4313600000,4003700000,3555800000,3968000000,4329200000,4831800000,4910100000,5505800000,6673500000,7268200000,8913100000,10459845737,11279400000,12476000000,12715600000,12677400000,
World,WLD,GDP (current US$),NY.GDP.MKTP.CD,1.36464E+12,1.42044E+12,1.52457E+12,1.63819E+12,1.79967E+12,1.9599E+12,2.1254E+12,2.26292E+12,2.44055E+12,2.68675E+12,2.95066E+12,3.25906E+12,3.75785E+12,4.57852E+12,5.27935E+12,5.8803E+12,6.40088E+12,7.2379E+12,8.52172E+12,9.90384E+12,1.11541E+13,1.14475E+13,1.13446E+13,1.16074E+13,1.20495E+13,1.26729E+13,1.49971E+13,1.70639E+13,1.91092E+13,2.00608E+13,2.25631E+13,2.38985E+13,2.53748E+13,2.58057E+13,2.77064E+13,3.06589E+13,3.1325E+13,3.12408E+13,3.11227E+13,3.2283E+13,3.33213E+13,3.31342E+13,3.4418E+13,3.86563E+13,4.35349E+13,4.71212E+13,5.10453E+13,5.75428E+13,6.30878E+13,5.97933E+13,6.5612E+13,7.28181E+13,7.43733E+13,7.63626E+13,7.80885E+13,7.35023E+13,
Samoa,WSM,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,121218640.6,111860659.9,109200344.9,95573449.38,100949655.9,111716548.6,133016065.7,122888610.4,125766270.9,125597205.4,132303041.4,133122897.2,221098106.5,224865731.4,249908970.7,285475591.9,269481523.2,258833766.6,269019710.3,273088357.2,288078881.4,338838639.4,420320176.4,465568018.3,505832439.8,570469196.7,619260721.6,586153251.8,656789149.6,762098381.9,804209309.4,795753602.5,800418989.6,761037916.4,
"Yemen, Rep.",YEM,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5647251908,5930370370,6463649985,5368270615,4167356037,4258788725,5785685311,6839039030,6325219773,7641101221,9636342275,9854042165,10693278292,11777768087,13873500888,16753772448,19081726103,25633674564,30397203369,28459501430,30906753495,31078858746,32074766835,35954502304,,,
South Africa,ZAF,GDP (current US$),NY.GDP.MKTP.CD,7363096178,7742634887,8269697466,9174867983,10071444211,11002379672,11994960101,13382332493,14475710066,16315273135,17907041999,19765101370,20753220242,28443804467,35727741280,36947938878,35473781049,39398574287,45326587511,55938240143,80546993195,86833985897,80083518598,86015133649,85169436537,67065070009,79503484221,1.04025E+11,1.1463E+11,1.24907E+11,1.12015E+11,1.20226E+11,1.30514E+11,1.3431E+11,1.39752E+11,1.5546E+11,1.47608E+11,1.52586E+11,1.37775E+11,1.36632E+11,1.36362E+11,1.21516E+11,1.15482E+11,1.75257E+11,2.28594E+11,2.57773E+11,2.71639E+11,2.99415E+11,2.8677E+11,2.95936E+11,3.75349E+11,4.16597E+11,3.97386E+11,3.66058E+11,3.49873E+11,3.12798E+11,
"Congo, Dem. Rep.",COD,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9625436873,8227343907,10706259937,5840529412,5647034188,5772020526,6091061291,6215716712,4711259427,19088046306,7438189100,8728038525,8937567060,10297483481,11964484668,14296507096,16364029327,19206060270,18262773821,20523285374,23849009738,27463220380,30014813756,32782281736,35237742278,
Zambia,ZMB,GDP (current US$),NY.GDP.MKTP.CD,698739720.8,682359727.3,679279728.6,704339718.5,822639671.3,1061199576,1238999505,1340639464,1573739371,1926399230,1788779285,1653259341,1872416680,2434255237,2910981262,2442672141,2742859263,2515296940,2811032473,3353445378,3884530854,4008126497,3871117093,3321048451,2719518933,2252454500,1664413508,2265250972,3728878149,3994673161,3288381797,3378882353,3181921788,3273237853,3656647744,3807067122,3597220962,4303281932,3537683046,3404311977,3600683040,4094480988,4193845678,4901839731,6221077675,8331870169,12756858899,14056957976,17910858638,15328342304,20265552104,23459515284,25503060411,28045517946,27134637888,21201564248,
Zimbabwe,ZWE,GDP (current US$),NY.GDP.MKTP.CD,1052990400,1096646600,1117601600,1159511700,1217138000,1311435800,1281749500,1397002000,1479599900,1747998800,1884206300,2178716300,2677729400,3309353600,3982161400,4371300700,4318372000,4364382100,4351600500,5177459400,6678868200,8011373800,8539700700,7764067000,6352125900,5637259300,6217523700,6741215100,7814784100,8286322700,8783816700,8641481700,6751472200,6563813300,6890675000,7111270700,8553146600,8529571600,6401968200,6858013100,6689957600,6777384700,6342116400,5727591800,5805598400,5755215200,5443896500,5291950100,4415702800,8157077400,9422161300,10956226600,12392715500,13490227100,14196912500,13892940504,
