,Food ,Beer ,Smoke,Games,Books,Hshld,Clths,Hlth ,Chems,Txtls,Cnstr,Steel,FabPr,ElcEq,Autos,Carry,Mines,Coal ,Oil  ,Util ,Telcm,Servs,BusEq,Paper,Trans,Whlsl,Rtail,Meals,Fin  ,Other
195205,     58.46,     51.81,     84.25,     29.83,     13.24,     41.77,     18.79,     80.18,    230.65,     22.46,     48.15,     86.43,     39.43,    114.98,    132.59,     35.10,     49.87,     21.17,    408.31,    101.43,    647.48,      8.98,    133.48,     75.77,     54.08,     26.61,     74.02,     11.27,     62.18,     21.33
195206,     59.56,     52.29,     82.89,     27.45,     13.49,     41.46,     19.03,     81.87,    244.60,     23.46,     49.63,     87.57,     40.44,    118.14,    136.03,     36.65,     50.50,     21.99,    418.49,    104.03,    654.04,      8.92,    136.80,     77.28,     56.04,     27.47,     75.51,     11.35,     63.47,     21.30
195207,     60.90,     55.03,     72.38,     24.70,     13.39,     42.31,     19.86,     82.27,    248.94,     27.96,     51.40,     93.90,     40.82,    120.31,    142.05,     38.04,     55.19,     23.78,    429.27,    116.19,    752.53,      8.91,    135.08,     83.91,     59.56,     28.53,     75.41,     11.60,     65.26,     21.17
195208,     61.07,     57.85,     71.92,     24.35,     13.61,     42.87,     20.44,     78.50,    251.73,     27.36,     51.97,     96.98,     42.25,    121.78,    145.36,     38.26,     56.04,     23.87,    424.48,    118.19,    754.35,      8.83,    137.70,     86.80,     59.84,     28.11,     76.93,     11.50,     66.90,     22.05
195209,     61.60,     57.39,     72.29,     25.58,     13.34,     42.83,     20.00,     77.72,    246.29,     27.11,     51.20,     93.44,     41.25,    121.56,    145.57,     38.08,     55.62,     23.42,    408.72,    120.02,    760.91,      8.83,    136.35,     85.14,     59.35,     27.47,     76.23,     11.86,     65.85,     22.13
195210,     60.09,     49.91,     72.14,     24.92,     13.23,     42.34,     19.66,     73.02,    241.74,     25.53,     49.96,     89.59,     40.18,    123.42,    143.98,     37.32,     54.11,     23.41,    390.59,    119.84,    747.41,      8.55,    133.82,     84.31,     57.94,     26.31,     75.56,     11.97,     65.72,     22.01
195211,     58.93,     48.46,     76.90,     23.35,     13.23,     42.44,     19.00,     71.90,    236.65,     23.64,     48.90,     89.15,     39.21,    122.44,    145.78,     37.40,     51.40,     22.87,    391.81,    119.86,    754.28,      8.70,    131.22,     82.66,     57.95,     26.37,     74.49,     11.84,     63.54,     20.84
195212,     61.29,     52.86,     82.10,     25.23,     13.59,     44.52,     20.30,     76.69,    258.18,     24.82,     51.80,     94.48,     41.84,    134.86,    154.60,     39.07,     53.93,     24.87,    394.85,    125.59,    783.67,      8.54,    138.88,     88.90,     61.79,     27.39,     77.11,     11.78,     67.87,     22.33
195301,     61.86,     52.36,     82.27,     26.64,     13.84,     44.88,     20.21,     74.90,    261.92,     25.79,     52.87,     98.10,     42.40,    137.31,    165.21,     39.66,     54.90,     24.29,    412.83,    127.26,    780.79,      8.43,    142.21,     91.34,     63.74,     27.89,     77.54,     12.22,     70.18,     22.20
195302,     63.38,     52.25,     85.83,     26.76,     14.29,     44.93,     20.28,     70.90,    262.43,     25.01,     53.32,     99.49,     42.26,    132.69,    164.45,     42.18,     54.76,     24.71,    399.99,    127.98,    898.69,      8.65,    142.10,     90.07,     64.72,     27.68,     79.16,     12.60,     69.87,     22.69
195303,     63.90,     52.10,     89.53,     27.76,     14.88,     44.48,     21.41,     72.07,    253.75,     25.25,     53.09,     97.88,     41.72,    135.91,    160.39,     42.53,     56.08,     24.35,    397.27,    127.98,    894.69,      8.56,    142.70,     90.35,     63.59,     27.14,     78.58,     12.89,     69.17,     22.09
195304,     63.27,     51.03,     85.27,     28.86,     14.65,     44.12,     20.82,     71.60,    253.54,     23.94,     52.74,     92.93,     41.15,    132.75,    152.87,     40.53,     53.75,     22.61,    395.09,    127.62,    878.37,      8.84,    142.50,     89.18,     61.74,     26.68,     77.91,     13.02,     69.35,     22.46
195305,     62.76,     48.86,     89.42,     28.04,     14.38,     42.38,     20.52,     68.84,    244.67,     23.16,     51.52,     92.11,     40.29,    133.57,    149.69,     38.76,     58.73,     21.04,    374.58,    123.12,    869.21,      8.75,    137.57,     87.02,     60.38,     25.63,     77.20,     12.84,     66.18,     22.08
195306,     62.62,     48.98,     88.33,     27.98,     14.39,     42.30,     20.52,     68.48,    243.34,     22.94,     51.25,     91.02,     39.99,    134.48,    147.24,     39.63,     57.06,     20.75,    377.45,    122.52,    872.24,      9.25,    138.77,     87.63,     61.67,     25.69,     77.99,     12.76,     66.19,     22.32
195307,     61.75,     48.45,     98.62,     23.51,     13.79,     39.70,     20.59,     64.15,    229.06,     23.15,     48.99,     87.51,     40.82,    125.93,    140.77,     35.18,     48.60,     19.94,    379.67,    119.32,    875.95,      9.18,    133.21,     91.37,     61.38,     24.85,     75.93,     11.92,     65.40,     22.01
195308,     63.87,     49.95,    103.03,     24.21,     13.71,     41.62,     20.60,     66.43,    234.98,     23.39,     50.04,     90.38,     40.97,    128.96,    141.51,     35.09,     49.16,     19.98,    394.61,    122.89,    884.19,      9.15,    135.63,     94.22,     62.10,     24.66,     77.40,     12.07,     66.24,     22.14
195309,     61.84,     48.39,     96.45,     22.59,     12.98,     39.96,     20.40,     66.16,    227.12,     22.00,     47.64,     81.96,     38.18,    120.78,    130.23,     33.61,     45.45,     18.34,    364.90,    121.92,    876.68,      8.81,    132.55,     88.76,     56.33,     26.66,     75.04,     10.94,     64.01,     21.67
195310,     61.41,     46.64,     99.64,     21.79,     13.11,     39.25,     19.90,     66.19,    230.84,     21.42,     47.83,     81.26,     37.91,    125.92,    131.00,     33.75,     45.02,     17.63,    357.65,    123.17,    879.53,      8.73,    131.58,     91.80,     55.14,     25.93,     74.96,     10.84,     63.97,     21.42
195311,     61.99,     47.80,     97.53,     22.33,     13.77,     41.51,     20.25,     67.82,    241.18,     21.41,     50.51,     87.96,     39.40,    136.52,    141.51,     35.58,     46.52,     17.87,    377.59,    128.32,    891.64,      9.22,    137.76,    100.37,     56.96,     26.07,     75.46,     10.84,     66.86,     22.20
195312,     63.22,     49.72,     88.89,     24.54,     14.04,     43.18,     20.28,     72.71,    250.06,     21.08,     52.02,     88.28,     40.35,    144.52,    140.51,     36.79,     45.88,     18.38,    379.78,    131.52,    911.46,      9.32,    139.15,    106.73,     57.46,     26.35,     77.30,     10.98,     69.08,     22.79
195401,     63.65,     48.76,     84.72,     24.80,     14.23,     42.95,     19.81,     71.32,    251.62,     20.28,     52.44,     86.98,     39.87,    142.13,    139.20,     37.02,     44.04,     17.31,    381.26,    131.64,    903.48,      9.49,    141.64,    107.61,     54.79,     26.17,     77.74,     10.84,     68.83,     23.76
195402,     66.21,     51.67,     86.25,     25.57,     14.80,     44.48,     20.33,     75.29,    254.18,     21.77,     55.73,     93.55,     42.98,    152.29,    147.05,     39.85,     47.64,     18.92,    414.00,    135.56,    920.51,      9.63,    150.76,    112.57,     59.01,     27.96,     79.99,     11.47,     71.48,     24.93
195403,     65.79,     51.28,     81.94,     26.11,     15.36,     44.16,     20.61,     74.80,    252.58,     21.98,     56.71,     92.55,     43.85,    160.32,    147.24,     41.76,     49.29,     17.42,    421.81,    137.20,    944.09,      9.67,    158.00,    113.49,     59.12,     28.66,     79.62,     11.52,     72.29,     25.31
195404,     67.29,     49.44,     82.02,     27.10,     15.51,     46.33,     20.84,     74.77,    263.66,     21.31,     57.48,     99.10,     44.30,    170.52,    152.51,     46.56,     50.84,     17.51,    439.68,    140.55,    947.39,      9.85,    174.75,    120.30,     58.68,     28.41,     79.75,     11.19,     75.40,     25.68
195405,     67.96,     48.75,     85.17,     27.29,     16.29,     47.57,     20.71,     75.52,    286.26,     20.10,     59.49,    105.61,     46.56,    191.62,    160.41,     46.22,     52.39,     17.14,    466.89,    141.80,    966.11,     10.05,    179.49,    129.80,     59.58,     28.60,     80.91,     11.39,     79.41,     26.66
195406,     68.50,     51.30,     84.00,     28.11,     16.56,     50.40,     21.43,     76.42,    294.96,     22.55,     61.05,    111.72,     48.57,    184.60,    165.27,     49.18,     55.94,     18.34,    476.25,    145.05,    977.93,     10.33,    189.52,    132.09,     62.35,     28.75,     82.75,     12.14,     80.20,     26.50
195407,     71.42,     50.50,     74.97,     28.02,     16.84,     52.70,     22.73,     76.60,    294.16,     23.01,     64.65,    113.32,     49.25,    202.69,    171.91,     51.39,     55.38,     22.09,    435.73,    152.24,    922.42,     10.84,    207.07,    131.92,     60.91,     30.39,     84.94,     13.03,     82.41,     26.19
195408,     75.12,     54.90,     81.09,     30.08,     17.57,     53.39,     24.26,     82.83,    300.68,     24.72,     68.14,    122.34,     51.59,    199.83,    189.38,     57.91,     58.39,     22.28,    457.21,    160.02,    962.62,     11.40,    212.83,    139.33,     64.81,     31.95,     88.31,     14.30,     88.50,     26.97
195409,     72.46,     54.79,     79.05,     31.71,     17.45,     54.53,     23.18,     80.32,    288.66,     23.54,     65.39,    113.35,     49.84,    189.03,    180.31,     58.24,     55.48,     22.85,    454.67,    156.62,    947.58,     11.32,    206.50,    132.35,     61.72,     31.37,     87.59,     15.86,     87.90,     26.67
195410,     74.66,     55.45,     83.17,     33.37,     17.85,     59.79,     23.64,     82.31,    309.23,     24.67,     70.32,    121.74,     52.37,    201.64,    207.95,     59.70,     60.18,     24.53,    499.95,    159.09,    960.16,     11.73,    220.68,    139.46,     63.83,     31.89,     91.72,     17.32,     90.94,     28.13
195411,     72.82,     54.59,     80.71,     31.27,     17.32,     58.74,     23.55,     80.83,    295.60,     24.20,     71.97,    122.06,     53.08,    195.92,    207.08,     59.62,     59.47,     23.21,    499.33,    152.52,    952.04,     11.95,    220.64,    138.82,     65.37,     30.73,     89.29,     17.05,     89.15,     28.47
195412,     76.96,     58.12,     82.40,     33.77,     18.19,     63.00,     24.37,     90.31,    335.34,     26.55,     81.79,    139.06,     57.97,    214.49,    215.09,     64.71,     65.31,     27.68,    534.07,    160.47,    984.43,     12.49,    263.07,    154.54,     72.31,     33.12,     95.99,     17.66,     98.20,     29.98
195501,     78.46,     62.66,     88.63,     36.98,     18.88,     64.75,     25.36,     95.54,    347.58,     28.41,     83.48,    155.85,     61.16,    221.94,    231.38,     73.78,     67.52,     30.45,    568.05,    164.73,    987.71,     13.37,    264.53,    162.63,     80.58,     34.83,     97.26,     20.13,    103.55,     30.79
195502,     78.56,     59.98,     89.73,     36.39,     18.91,     63.68,     26.51,     92.64,    337.93,     28.93,     83.53,    161.15,     61.86,    231.69,    233.14,     80.09,     69.74,     29.37,    570.36,    166.63,    995.62,     13.46,    274.36,    156.19,     81.12,     34.13,     98.93,     20.86,    103.60,     30.63
195503,     79.57,     60.68,     87.48,     37.08,     19.76,     66.35,     27.13,     94.88,    351.10,     29.11,     86.90,    166.76,     64.93,    241.72,    228.79,     82.66,     69.26,     31.48,    579.44,    172.13,   1035.17,     14.40,    290.36,    162.72,     85.23,     34.22,     99.64,     21.14,    105.41,     32.36
195504,     78.97,     59.17,     87.13,     35.69,     18.89,     64.91,     27.28,    104.82,    346.87,     27.51,     88.39,    171.32,     64.92,    232.55,    228.81,     80.38,     75.04,     31.31,    577.60,    170.14,   1020.89,     13.67,    292.61,    164.07,     84.94,     33.34,     97.97,     20.93,    105.99,     31.62
195505,     82.22,     58.16,     94.74,     37.69,     18.97,     65.77,     27.25,    104.68,    374.45,     28.20,     92.61,    175.88,     65.89,    249.62,    241.11,     74.19,     74.95,     30.62,    588.62,    173.84,   1041.01,     13.31,    313.52,    171.61,     91.12,     33.92,     99.61,     22.60,    104.48,     33.81
195506,     81.73,     59.59,     91.70,     37.82,     18.77,     65.62,     27.32,    107.56,    392.68,     28.09,     94.24,    178.11,     64.95,    248.28,    237.42,     73.25,     78.95,     33.01,    579.72,    172.85,   1054.01,     12.84,    316.39,    177.08,     91.11,     33.89,    102.24,     22.54,    106.60,     32.45
195507,     88.98,     57.44,     90.46,     39.16,     19.66,     72.95,     28.97,    107.80,    457.90,     29.47,     98.47,    214.54,     69.02,    243.86,    294.03,     73.29,    122.95,     36.09,    638.38,    178.63,   1187.17,     12.76,    341.84,    184.06,     94.17,     36.93,    107.53,     21.85,    106.01,     34.80
195508,     89.64,     57.58,     97.00,     39.07,     19.88,     73.90,     29.88,    107.80,    448.41,     30.27,     98.38,    213.86,     68.61,    236.03,    344.74,     71.67,    116.17,     38.68,    656.17,    184.73,   1218.15,     13.07,    332.06,    177.17,     93.83,     37.83,    109.52,     22.97,    105.18,     34.57
195509,     88.22,     57.14,     97.78,     38.46,     19.21,     75.24,     29.57,    107.50,    456.55,     29.64,     99.04,    225.28,     69.26,    240.61,    331.97,     76.02,    119.22,     44.01,    643.79,    184.15,   1186.53,     13.19,    322.59,    174.94,     92.67,     37.08,    110.94,     22.40,    105.75,     35.95
195510,     85.22,     56.27,    100.57,     36.26,     19.21,     72.78,     29.48,    103.79,    444.23,     29.16,     99.34,    226.98,     68.87,    225.15,    366.63,     73.71,    116.39,     42.20,    649.86,    178.57,   1186.61,     13.25,    315.55,    174.33,     90.85,     35.41,    114.98,     21.56,    100.96,     35.66
195511,     84.97,     52.72,    100.29,     35.01,     19.16,     70.52,     29.05,    104.48,    433.40,     28.70,     96.37,    214.00,     67.27,    211.28,    349.31,     75.58,    109.94,     42.52,    642.70,    176.18,   1172.98,     13.68,    301.24,    169.35,     88.02,     35.84,    111.74,     20.62,     99.87,     35.22
195512,     87.48,     54.13,    103.71,     35.78,     20.49,     76.00,     29.02,    110.15,    461.58,     29.40,    102.57,    230.13,     72.92,    236.69,    375.59,     83.52,    117.36,     46.88,    690.93,    181.30,   1191.38,     13.34,    326.72,    182.53,     96.50,     36.22,    118.21,     23.29,    102.86,     35.71
