,Food ,Beer ,Smoke,Games,Books,Hshld,Clths,Hlth ,Chems,Txtls,Cnstr,Steel,FabPr,ElcEq,Autos,Carry,Mines,Coal ,Oil  ,Util ,Telcm,Servs,BusEq,Paper,Trans,Whlsl,Rtail,Meals,Fin  ,Other
195107,   2.78,   4.08,   3.01,   5.33,   2.65,   3.73,   0.72,  10.80,  10.83,   2.82,   5.91,  10.82,   7.51,   3.91,   5.89,   9.47,   6.68,   3.23,  10.99,   5.02,   7.40,   0.75,   6.63,   8.96,   7.95,   5.63,   2.50,   2.60,   5.85,   4.55
195108,   3.66,   2.80,   2.29,   5.84,   3.83,   4.92,   3.07,  -0.63,   3.47,   2.46,   4.57,   9.42,   4.60,   7.22,   6.74,   5.29,  13.55,   8.81,   4.58,   2.89,   6.56,   4.78,   4.42,   4.80,   2.19,   3.45,   4.65,   2.46,   5.21,   4.54
195109,   0.43,  -0.80,   1.61,  12.09,  -0.19,   1.42,  -0.40,   0.02,   1.96,   0.37,   2.85,   2.77,   3.09,   3.58,   3.12,   3.34,   4.97,   3.42,   1.98,   1.12,   0.57,  -0.17,   1.76,   2.77,   3.92,   4.28,   2.30,  -0.53,   1.80,  -0.50
195110,  -1.62,  -1.90,  -1.23,  -4.09,  -0.16,  -1.21,  -2.55,  -3.58,  -5.61,  -4.11,  -2.32,  -1.47,  -2.57,  -4.27,  -2.34,  -1.38,  -0.40,  -0.64,  -0.91,   0.96,  -6.55,  -0.22,  -2.53,  -4.55,  -4.72,  -5.96,  -3.39,  -0.46,  -1.35,  -4.83
195111,  -0.48,  -1.03,   0.38,  -1.78,   2.41,   0.19,  -1.42,  -1.33,   1.17,  -1.65,  -0.52,   0.04,   1.37,   3.85,   0.08,  -1.17,  -0.64,   1.87,  -0.78,   2.02,   4.73,   0.87,   0.29,   0.96,   3.10,   1.13,   1.12,   0.38,   3.58,   1.63
195112,   1.13,   0.50,   0.26,  -1.68,  -1.81,   2.53,   0.29,   3.19,   5.12,  -0.03,   1.28,   0.38,   3.00,   1.79,   1.82,   1.43,  -2.26,  -1.74,   2.59,   2.89,   0.58,   0.45,   4.89,   2.39,   1.14,   2.06,  -0.73,  -3.04,   3.68,   1.76
195201,   0.29,   2.15,   2.94,   1.52,  -1.79,   0.53,   1.18,   2.52,   0.78,  -2.46,   0.44,   3.60,   0.92,   1.81,   1.01,   2.69,   4.29,   4.72,   7.30,   3.21,   2.00,   3.98,  -1.12,   0.64,   1.49,   0.26,  -0.31,   6.42,   2.91,   1.46
195202,  -0.73,  -2.67,  -1.33,  -1.18,  -2.64,  -2.66,  -2.07,  -3.56,  -3.59,  -2.83,  -0.71,  -5.24,  -1.38,  -2.14,  -2.14,  -3.28,  -4.92,   0.08,  -2.80,  -0.23,  -1.36,  -2.62,  -0.40,  -3.09,  -1.90,  -2.74,  -2.02,   2.89,  -0.56,  -3.79
195203,   1.53,  -0.56,   0.85,   1.78,   2.62,   1.50,   2.19,   0.21,   1.79,   3.38,   3.46,   2.23,   3.39,   4.94,   4.62,   1.81,   1.13,  -1.96,   8.18,   1.69,   0.09,  -0.06,   1.06,   2.28,   6.18,   0.34,   1.90,   3.60,   3.45,   1.81
195204,  -2.64,  -5.78,  -3.62,  -4.97,  -4.14,  -5.39,  -3.60,  -4.83,  -7.91,  -5.23,  -5.13,  -7.28,  -4.44,  -2.70,  -5.48,  -4.31,  -7.62,  -6.37,  -7.89,  -1.72,  -3.59,  -2.45,  -3.34,  -6.04,  -3.30,  -4.82,  -2.28,  -1.38,  -2.77,  -2.39
195205,   0.74,   3.38,   1.32,  -3.97,   2.33,  -1.05,   1.48,   1.06,   3.35,   3.94,   1.85,   2.34,   2.71,   1.10,   3.04,   4.10,   1.79,   2.79,   3.30,   3.23,   0.44,  -0.24,   1.17,   1.36,   4.30,   2.19,   2.97,   1.82,   3.03,   0.47
195206,   1.36,   2.40,   1.55,   2.60,   0.69,   2.41,   2.82,   0.95,   3.17,   2.87,   1.84,   4.74,   2.39,   4.94,   2.92,   6.18,   1.58,   3.89,   4.47,   1.67,   2.18,   5.72,   2.61,   3.12,   6.04,   3.20,   3.35,  -0.80,   2.32,  -0.11
195207,  -0.29,   4.61,  -0.45,  -0.75,   1.69,  -0.25,   0.50,  -2.22,  -0.68,  -0.67,   1.65,   2.53,   2.86,   2.40,   1.83,   0.67,   2.35,  -2.15,  -0.71,   1.87,   3.11,  -2.81,   0.36,   2.98,  -0.33,  -0.77,   2.03,   0.05,   2.48,   2.23
195208,   1.36,   0.23,   0.88,   2.94,  -0.69,   1.22,  -0.85,  -0.01,  -0.76,   0.86,   0.21,  -1.95,  -0.38,   0.63,   0.60,  -0.33,   0.60,  -1.73,  -2.41,   2.20,   0.64,  -0.35,   0.44,   0.08,  -1.20,  -0.78,  -0.30,   2.72,   0.11,   1.91
195209,  -2.16,  -7.08,  -0.21,  -0.04,  -0.57,  -1.24,  -0.26,  -2.25,  -3.77,  -3.68,  -1.70,  -3.65,  -1.33,   2.95,  -0.18,  -1.63,  -1.13,  -2.19,  -4.48,   0.66,   2.28,  -4.18,  -0.52,  -1.18,  -2.44,  -0.11,  -1.11,  -0.18,   0.48,  -0.06
195210,  -0.96,  -2.01,   2.01,  -2.79,  -0.01,  -0.02,  -3.37,  -1.48,  -2.35,  -5.34,  -2.45,  -1.80,  -1.64,   0.40,  -0.43,   0.42,  -3.38,  -1.38,   0.34,  -0.22,   0.00,   2.46,  -2.05,  -1.52,   0.62,   1.39,  -1.33,  -3.02,  -2.42,  -2.80
195211,   4.12,   7.73,   6.45,   6.02,   2.98,   3.90,   5.56,   5.39,   6.74,   4.43,   6.52,   7.08,   6.57,   7.35,   7.26,   5.54,   3.50,   3.89,   2.09,   5.01,   5.77,   0.76,   5.42,   6.77,   7.01,   5.79,   3.55,   1.63,   6.85,   6.22
195212,   0.64,  -1.41,   2.13,   5.60,   2.75,   0.71,   4.49,  -0.26,   2.63,   4.83,   1.17,   2.38,   1.38,   1.39,   2.35,   2.22,   2.47,   0.61,   5.76,   1.86,   0.76,  -0.87,   5.52,   2.10,   3.19,   2.53,   0.72,   0.74,   5.32,  -0.06
195301,   2.68,   3.63,   3.57,   1.94,   2.13,   5.07,   4.30,  -2.37,  -0.40,   1.34,   3.61,   2.76,   2.91,   1.54,   4.35,   7.16,   8.58,   4.36,  -2.71,   1.06,   6.22,   2.56,   1.91,   0.75,   3.57,   3.92,   1.27,   7.81,  -0.28,   3.43
195302,   1.67,  -0.20,   3.16,   2.97,   4.36,   2.45,   7.02,   2.07,  -1.29,   2.27,   1.13,   0.82,   2.21,   1.29,   1.30,   1.32,   4.89,  -3.25,   1.17,   1.07,   4.57,   0.13,  -0.26,   1.18,  -0.88,  -1.61,   0.85,   4.63,   0.89,  -0.17
195303,  -0.37,  -1.02,  -3.01,   5.64,  -0.10,  -2.04,  -1.71,  -0.02,  -0.15,  -2.48,  -0.82,  -3.77,  -1.20,  -3.27,  -2.65,  -4.14,  -6.68,  -4.75,   4.22,   0.56,  -1.32,   3.56,  -0.88,  -1.42,  -2.14,  -0.62,   0.03,  -0.60,   0.19,   0.08
195304,  -0.09,  -3.23,   1.25,  -0.91,  -3.26,  -2.86,   0.20,  -2.47,  -3.84,  -3.04,  -1.92,  -2.36,  -1.80,  -2.33,  -2.80,  -4.04,  -2.88,  -4.03,  -3.53,  -3.14,   4.63,  -0.77,  -2.73,  -2.89,  -2.77,  -2.15,  -1.17,  -4.73,  -3.71,  -1.88
195305,   0.74,  -0.12,   0.80,   1.11,   1.22,  -1.06,   3.87,   0.65,  -0.62,  -1.28,  -0.10,   1.27,   0.20,  -0.66,  -0.84,   2.42,  -2.31,  -0.85,   1.95,  -0.33,   0.51,   3.99,   0.56,   0.58,   3.34,   0.34,   0.92,  -0.21,  -0.03,   1.38
195306,  -3.63,  -1.20,  -1.23,  -3.12,  -4.03,  -5.25,  -3.65,  -3.13,  -3.01,  -2.19,  -4.62,  -3.27,  -4.01,  -3.73,  -4.74,  -4.68,  -4.08,  -1.78,  -1.41,  -2.85,   1.78,  -0.46,  -1.74,  -2.32,  -2.60,  -5.93,  -2.40,  -4.23,  -3.00,  -1.54
195307,   1.82,   1.17,   4.58,   3.51,   0.05,   2.51,   0.67,   2.58,   2.88,   1.50,   1.23,   2.06,   0.54,   2.19,   0.18,  -0.13,  -0.94,   0.66,   2.05,   3.22,   3.23,  -0.40,   0.22,   2.78,   2.30,   0.44,   2.01,   3.60,   0.62,   1.90
195308,  -3.95,  -1.25,  -3.50,  -6.28,  -3.99,  -5.63,  -3.18,  -1.86,  -4.63,  -6.48,  -5.31,  -8.11,  -6.47,  -8.00,  -7.10,  -4.33,  -7.18,  -7.45,  -7.61,  -0.21,  -2.46,  -2.65,  -4.02,  -4.52,  -9.64,  -2.33,  -2.28,  -7.87,  -2.34,  -1.52
195309,  -1.51,  -3.02,   0.58,  -2.00,   0.55,  -2.54,  -2.43,  -0.38,   0.34,  -2.01,  -0.93,  -2.54,  -0.89,   3.62,  -1.76,   0.05,  -1.82,  -4.66,  -2.93,   1.27,   2.11,  -2.32,  -0.16,   1.24,  -3.46,  -1.54,  -0.98,  -2.58,  -1.17,  -1.28
195310,   1.12,   1.25,  -0.87,   0.15,   2.29,   2.54,   2.65,   2.70,   3.89,   1.56,   4.26,   7.59,   3.60,   3.94,   7.43,   4.46,   3.15,  -2.43,   5.73,   4.68,   2.72,   2.29,   4.03,   6.08,   3.57,   0.23,   0.60,   2.69,   4.28,   4.95
195311,   1.87,   2.86,  -1.17,  10.13,   2.81,   3.59,  -0.86,   6.31,   2.99,  -2.05,   2.78,   1.82,   2.92,   1.77,   0.80,   4.02,   0.89,   1.66,   2.22,   2.91,   3.52,   3.03,  -0.29,   4.73,   1.00,   0.72,   0.97,  -0.80,   3.36,   2.18
195312,  -0.82,  -0.91,  -0.54,   2.49,   3.48,  -2.32,  -2.99,   0.05,  -1.12,  -4.23,  -1.93,  -3.97,  -1.13,  -1.65,  -2.43,  -0.61,  -3.78,  -5.02,  -0.81,   0.84,  -2.33,  -0.41,   1.07,   0.48,  -4.07,  -6.01,  -1.66,  -1.11,   0.55,   2.17
195401,   7.20,   6.04,   2.98,   2.96,   4.55,   8.08,   6.26,   5.92,   6.66,   7.21,   8.49,   8.09,   8.12,   7.14,   6.72,   9.49,  10.26,  10.02,  10.14,   3.51,   3.75,   6.97,   7.57,   7.86,   8.53,   8.95,   5.94,   9.71,   5.35,   6.07
195402,  -0.02,  -0.90,  -1.29,   1.65,   2.29,   0.82,   3.99,   1.34,   0.36,   1.26,   2.31,   0.00,   2.93,   1.98,  -0.23,   3.92,   1.34,  -3.87,   3.28,   2.13,   3.37,   0.54,   1.72,   1.29,   0.33,   0.29,   0.25,  -0.37,   5.07,   1.54
195403,   2.63,   1.57,   1.10,   4.49,   1.71,   1.52,  -0.08,   0.15,   2.55,  -1.72,   3.27,   4.94,   3.01,   2.78,   1.54,  10.87,  10.09,  -3.00,   4.15,   2.78,   1.65,   5.71,   6.19,   5.35,   0.58,   1.44,   1.77,  -4.44,   4.03,   1.16
195404,  -0.22,  -2.48,   1.69,  -0.09,   3.57,   1.58,  -3.16,   2.18,   4.88,  -3.52,   1.72,   3.16,   3.52,   2.89,  -1.21,  -0.94,   1.49,  -2.10,   4.55,   1.16,   2.03,   0.36,   4.68,   6.09,   2.61,   0.76,   0.65,  -3.30,   3.07,   2.84
195405,   3.20,   5.35,   2.01,   5.59,   0.78,   4.45,   5.27,   2.33,   3.32,   9.62,   3.05,   6.18,   5.21,   2.34,   5.12,   7.45,   7.61,   4.63,   3.85,   2.63,   3.61,  -0.18,   2.83,   3.15,   6.43,   2.99,   1.92,   9.22,   2.28,   1.40
195406,   2.03,  -1.79,  -2.65,   1.88,   1.74,   1.88,   1.60,  -0.31,   1.72,   2.16,   3.34,  -0.94,   0.65,   4.02,   1.08,   2.19,   0.47,   5.54,  -4.66,   1.35,   0.83,   4.17,   3.36,   5.66,   0.59,   3.78,   1.63,   1.72,   2.16,  -0.78
195407,   5.32,   7.42,   5.13,   7.72,   5.46,   6.98,  11.72,   7.08,   7.17,  11.71,   6.82,   7.33,   6.09,   9.15,   6.70,  13.07,   8.12,   2.98,   2.78,   5.85,   9.03,   6.10,   4.94,   7.74,   8.00,  12.44,   8.92,   5.65,   6.97,   5.32
195408,  -0.76,  -1.93,  -0.05,   4.57,  -0.74,   1.51,  -2.43,  -1.74,  -0.87,  -2.10,  -0.12,  -2.71,  -1.53,  -3.68,  -2.17,   1.67,  -2.63,   3.52,   0.04,  -1.35,   0.67,   0.34,  -2.31,  -3.67,  -1.23,   5.01,  -0.90,   7.64,   0.46,  -1.17
195409,   3.59,   3.14,   3.31,   5.30,   1.74,   5.21,   1.12,   5.43,   5.13,   3.03,   3.83,   6.03,   4.98,   5.61,   4.81,   2.69,   8.36,   8.32,   6.64,   1.90,   4.61,   8.42,   7.06,   5.85,   3.86,   2.48,   4.14,   5.70,   3.08,   4.46
195410,  -1.05,  -0.74,  -0.66,  -2.06,  -2.04,  -0.63,   0.04,   0.28,  -3.20,   0.08,   1.56,  -0.85,   1.50,   0.67,  -1.19,  -0.25,  -1.21,  -3.93,  -1.01,  -3.51,   1.61,  -0.86,  -2.07,   0.14,   2.50,  -3.30,  -2.09,  -2.91,  -0.72,  -1.14
195411,   6.90,   5.73,   5.42,   7.81,   5.57,   7.54,   4.76,  12.04,  11.59,   7.31,  12.09,  14.29,   8.06,  10.51,   7.68,   9.90,  10.93,  15.42,   8.34,   5.01,   9.19,   3.76,  15.72,  12.20,  10.06,   5.56,   7.26,   4.17,  11.59,   5.53
195412,   6.13,   8.13,   7.76,   7.94,   5.58,   7.08,   7.77,   8.00,   5.74,   8.26,   7.04,  13.91,  10.64,   9.55,   9.91,  11.91,   6.97,  12.12,   9.00,   3.88,  13.85,  11.01,   4.98,   7.30,  16.61,   8.68,   5.38,  17.64,   8.65,   6.73
195501,   1.53,  -1.32,   3.04,   1.00,   0.64,   2.66,   2.25,  -2.24,  -1.54,   2.37,   2.48,   0.73,   0.53,   2.48,   2.16,   8.78,   5.22,   3.25,  -0.69,   1.51,   3.36,   1.61,   0.70,  -2.73,   1.81,  -0.47,   1.36,   3.46,   0.45,   0.49
195502,   1.61,   0.31,   0.15,   5.53,   2.75,   6.64,   3.38,   3.80,   4.14,   4.19,   4.53,   6.82,   4.70,   5.79,   4.98,   6.20,   1.06,   6.64,   3.01,   3.84,   2.54,   8.10,   8.12,   4.40,   6.02,   0.88,   2.36,   2.69,   3.28,   5.98
195503,   1.06,   1.09,   0.55,  -3.74,  -3.62,  -1.60,   1.25,   4.59,  -0.79,  -4.29,   0.00,   1.86,   0.31,  -0.36,  -0.30,   1.77,   9.85,  -0.39,   1.07,  -0.89,   2.75,  -4.16,   1.35,   0.11,  -0.15,  -0.82,  -1.76,  -0.23,   0.28,  -2.99
195504,   3.10,  -1.61,   4.45,   6.18,   1.57,   1.88,  -0.87,   4.12,   4.12,   1.64,   4.02,   2.18,   1.10,   2.49,   4.12,  -6.13,  -1.80,   5.55,  -0.35,   2.58,   5.49,  -3.64,   2.66,   3.36,   5.11,   0.79,   2.40,   8.36,  -0.23,   2.31
195505,  -0.12,   0.13,  -0.09,   0.39,   1.15,   0.31,   0.08,   1.05,   1.05,  -1.05,   1.44,   0.65,  -0.19,   0.62,   0.18,  -1.37,   1.30,   1.73,   0.39,  -0.06,   1.30,  -4.75,   1.53,   2.65,   2.18,   1.25,   2.46,  -1.59,   1.67,   0.75
195506,   0.79,  -0.03,   0.70,   3.51,   2.60,   1.72,   2.29,   1.47,   6.00,   5.02,   3.48,   7.12,   5.00,   1.71,   3.53,   0.75,   1.64,   6.56,   7.19,   1.66,  -2.27,   0.42,   6.44,  11.68,   0.62,   2.91,   3.28,  10.09,   4.31,   0.10
195507,   0.71,   0.18,   2.72,   1.00,   3.98,   1.46,   7.19,   1.02,  -0.11,   1.74,   0.11,   1.85,   1.03,  -2.54,   3.08,  -2.06,  -2.59,   1.41,  -0.94,   3.31,   4.31,   5.21,  -3.19,  -3.47,  -1.54,   2.13,   1.73,   3.07,  -0.07,   1.93
195508,  -1.22,  -0.97,   1.05,   0.00,  -2.56,   0.45,  -1.95,  -0.25,   1.26,  -1.72,   1.51,   3.86,   0.72,   0.27,   0.28,   4.16,   5.76,   6.83,   0.65,   0.06,  -3.97,  -0.20,  -1.18,  -0.18,  -0.60,  -1.60,   0.43,  -1.81,  -0.49,   2.61
195509,  -1.27,  -1.12,   0.54,  -4.47,   1.46,  -2.92,  -0.64,  -1.15,  -0.48,  -0.36,  -0.15,   0.70,   0.24,  -3.45,   3.16,  -2.35,  -3.38,  -4.21,  -1.03,  -2.19,  -2.61,   4.19,  -1.93,  -1.38,  -0.28,  -0.63,   0.01,  -0.03,  -2.54,  -0.38
195510,   0.25,  -3.16,   1.11,  -3.06,  -0.84,  -4.18,  -1.15,   0.94,  -1.26,  -0.94,  -2.24,  -2.23,  -2.15,  -2.63,  -2.09,   1.37,  -5.71,  -0.27,  -1.79,  -1.20,  -4.52,   1.51,  -4.11,  -2.05,  -2.45,   3.21,  -1.65,  -6.76,  -1.53,  -2.40
195511,   2.90,  -0.47,   3.37,   2.32,   9.08,   5.04,  -0.04,   6.97,   7.43,   0.66,   3.54,   8.64,   8.36,   6.64,   6.30,   9.32,   8.18,   5.95,   9.90,   3.07,   3.76,  -2.77,   6.16,   7.51,   8.39,   1.41,   3.34,  -3.75,   3.99,   1.69
195512,   1.27,   0.63,  -0.50,   0.01,  -1.40,   0.02,   2.30,   7.30,   1.42,   2.81,   2.65,   2.71,   3.53,   3.91,   1.89,   7.04,  -0.01,  13.22,   3.14,   0.26,   1.25,   8.99,   3.12,   3.05,   1.04,   2.74,   1.11,   7.60,   2.15,   2.74
195601,  -0.46,   2.10,   1.08,  -4.21,  -0.73,  -2.63,   2.16,  -4.49,  -2.64,  -0.28,  -3.04,  -3.89,  -2.82,  -3.26,  -4.50,  -4.73,  -1.21,   8.90,   0.96,  -0.30,   0.88,   0.56,  -3.44,  -2.99,  -3.36,  -0.63,  -2.17,  -1.48,  -2.60,  -1.39
195602,   1.78,  -0.88,  -0.74,   4.86,   1.40,   3.93,   1.55,   4.05,   2.96,   1.34,   5.02,   5.52,   4.84,   3.88,   4.79,   2.43,   6.60,  14.35,   4.20,   1.88,  -0.61,   2.95,   6.24,   6.24,   2.56,   3.65,   0.65,  -0.39,   3.31,   3.36
195603,   2.94,   1.85,   0.65,   0.85,   1.81,   3.07,   2.80,   7.09,   7.57,   0.40,   7.24,  10.56,   5.84,   6.18,   4.18,   1.00,   2.45,   0.34,   9.97,   3.36,   5.67,   6.38,   9.11,  10.60,   5.15,   2.94,   2.19,   0.24,   5.87,   5.80
195604,   0.78,   0.81,   0.99,   2.40,   1.38,  -0.07,   0.93,   1.28,  -1.28,  -4.37,   0.48,   2.88,   2.56,  -0.64,  -1.82,   0.88,  -2.35,  -4.23,   2.01,  -1.45,  -1.03,  -4.92,   3.31,   1.30,   2.73,   1.97,  -0.91,   2.13,  -0.52,  -1.20
195605,  -3.41,  -4.43,  -1.08,  -3.61,   0.65,  -3.35,  -3.03,  -3.51,  -4.79,  -6.21,  -3.54,  -8.23,  -3.15,  -7.27,  -5.99,  -5.04,  -8.00,   2.30,  -3.70,  -0.55,  -3.82,  -3.70,  -3.37,  -3.75,  -4.47,  -0.88,  -2.86,  -0.14,  -5.10,  -1.64
195606,   0.34,   0.35,   1.88,   0.22,   1.10,   0.90,   1.94,   2.26,   1.79,  -1.14,   4.00,   3.05,   4.04,   1.75,   3.38,   3.00,  -0.50,   2.41,   3.71,   2.25,   2.59,   9.62,   4.33,   3.02,   1.48,   0.73,   1.40,  -0.77,   1.00,   0.52
195607,   3.14,  -3.97,   0.14,   1.78,   0.76,   2.57,   0.03,   4.34,   3.63,   0.76,   4.77,   8.63,   7.81,   3.81,   3.70,   5.02,   0.32,   4.25,   5.56,   4.83,   3.68,  -3.10,   3.77,   5.76,   2.43,   0.26,   2.39,   2.12,   3.09,   3.45
195608,  -0.53,  -0.25,   0.27,   0.35,   2.68,   0.16,  -0.62,  -3.27,  -1.56,  -1.86,  -2.88,  -1.15,  -2.86,  -1.73,  -0.76,   2.06,   2.31,  -5.72,  -3.46,  -1.69,  -1.43,   2.90,  -2.43,  -5.77,  -4.62,  -0.70,  -1.91,  -2.74,  -1.63,  -1.70
195609,  -2.69,  -2.97,  -1.70,  -2.77,  -1.99,  -3.28,  -2.71,  -3.02,  -6.24,  -3.19,  -3.70,  -3.96,  -3.19,  -3.13,  -3.33,  -2.95,  -5.33,  -1.00,  -5.74,  -3.58,  -5.05,   0.65,  -5.07,  -6.74,  -2.07,  -1.13,  -3.50,  -4.03,  -3.47,  -1.53
195610,   1.88,  -1.18,   1.66,   0.72,  -1.09,  -1.34,   1.13,   0.66,  -0.96,   1.10,  -0.58,   0.78,   2.82,  -0.24,   1.06,   2.33,  -0.91,   4.74,   0.33,   1.04,  -4.07,   1.91,   1.18,   0.88,   0.61,   1.33,   1.24,  -0.94,  -0.21,   0.21
195611,   2.61,  -0.28,  -0.33,  -1.07,  -2.03,  -2.42,  -1.40,  -0.92,  -0.85,  -1.21,  -1.75,   3.39,   1.81,  -1.44,  -1.30,   5.10,  -1.18,  11.03,   8.85,   0.20,  -1.10,  -0.06,   1.71,  -3.97,  -1.24,   3.86,  -1.40,  -1.63,   1.75,  -1.87
195612,   1.43,   2.35,   0.63,   3.09,  -3.33,   1.15,  -1.19,   6.22,   3.36,  -0.44,   3.84,   5.06,   6.05,   3.90,   1.62,   2.76,   0.49,   0.57,   0.00,   1.63,   1.55,   6.25,   5.76,   2.13,   2.91,   1.52,  -1.18,   1.85,   1.37,   1.22
195701,   2.99,   6.58,   1.05,   4.32,   2.92,   1.06,   1.08,  -1.17,  -1.26,   3.65,  -0.54,  -6.16,  -0.90,   0.27,   0.29,   1.63,   1.76,  -2.68,  -3.12,   2.78,   3.23,  10.19,  -0.74,  -1.81,  -0.68,   4.80,   1.07,   2.03,   1.62,   1.05
195702,  -0.85,  -1.43,  -0.51,  -2.37,  -1.04,  -3.40,  -0.56,   0.14,  -3.11,  -4.94,  -1.79,  -3.89,  -1.66,  -2.89,  -2.68,  -5.62,  -2.58,  -8.64,  -2.54,   0.09,  -1.67,  -0.75,  -2.36,  -1.33,  -4.74,  -1.05,  -1.21,  -1.88,  -0.66,  -1.35
195703,   0.30,   1.80,   0.43,   1.43,   1.31,   2.19,   1.76,   6.87,   3.82,   1.44,   1.35,   3.00,   1.84,   3.57,   3.21,   0.07,   3.80,   0.56,   2.03,   2.21,   1.90,   7.28,   6.01,   1.44,   2.57,   3.01,   1.95,   1.12,   2.37,   2.33
195704,   3.02,   4.47,   0.32,   4.48,   3.12,  -0.75,  -1.08,   4.60,   1.67,   0.28,   4.52,   2.47,   2.50,   5.02,   4.48,   1.68,   0.40,  -0.51,   6.48,   2.26,   4.12,  -0.55,   4.50,  -1.63,   2.26,   0.45,   1.78,   4.00,   4.14,  -1.33
195705,  -0.56,   3.63,  -0.47,   2.71,   1.15,  -0.76,  -0.03,   4.50,   4.50,   2.67,   1.59,   1.80,   0.94,   3.47,   2.17,  -0.30,   1.59,   2.16,   8.10,   1.91,   0.65,  -0.61,   6.69,   3.54,   1.38,  -0.94,   2.60,   1.80,   3.80,   0.05
195706,   0.66,   0.51,  -1.03,   2.05,  -0.11,  -2.67,  -2.34,   4.11,   1.57,  -2.20,   0.95,  -0.04,  -1.97,   0.75,   0.87,  -4.59,  -0.96,  -4.60,  -4.00,  -4.76,  -2.49,   0.29,   3.77,   0.64,  -0.21,  -0.45,   0.78,   0.78,  -2.01,   3.44
195707,  -0.04,   0.61,   1.00,   2.10,   0.60,   2.52,  -0.74,   2.11,   0.42,   0.03,   2.76,  -0.10,  -1.06,  -0.18,   1.34,  -0.72,   2.13,   0.14,  -0.35,   0.55,  -1.16,   2.00,   1.37,  -1.13,   1.39,  -0.36,   1.48,   1.25,   0.69,  -2.79
195708,  -2.94,  -3.23,   1.79,  -3.09,  -1.32,  -0.77,  -3.46,  -2.37,  -6.71,  -5.49,  -5.97,  -7.68,  -6.47,  -6.98,  -6.05,  -4.26,  -5.82,  -7.68,  -6.15,  -2.33,  -4.22,   0.59,  -8.35,  -6.15,  -7.86,  -7.47,  -1.75,  -2.75,  -2.49,  -6.24
195709,  -2.93,  -5.25,   2.24,  -5.15,  -0.30,  -3.50,  -3.28,  -1.54,  -7.05,  -4.21,  -6.21,  -8.74,  -7.81,  -6.40,  -6.21, -10.05,  -7.34,  -8.80,  -6.83,  -2.15,  -3.51,   1.66,  -6.00,  -3.47,  -8.26,  -3.39,  -2.12,  -2.33,  -4.19,  -4.56
195710,  -3.97,  -5.53,   0.89,  -9.12,  -5.30,  -7.41,  -4.79,  -1.60,  -7.15,  -9.86,  -6.09,  -9.38,  -7.68,  -7.86,  -6.93,  -5.97,  -9.12,  -7.10,  -9.13,  -1.06,  -7.38,  -0.84, -10.10,  -5.85,  -9.27,  -7.47,  -5.42,  -8.62,  -6.83,  -5.35
195711,   2.20,   1.92,   6.42,   2.03,   0.11,  -0.63,  -1.55,   7.41,   4.62,   2.90,   2.59,  -1.37,  -0.03,   8.28,  -0.28,   6.82,  -3.32,  -1.40,   5.82,   4.27,  -0.11,   2.09,   1.32,   4.81,  -2.63,   1.32,   1.55,  -1.46,   3.63,  -1.01
195712,   0.07,  -3.77,   3.08,  -5.19,   1.66,  -2.53,  -3.74,  -0.60,  -6.54,  -7.69,  -4.14, -11.08,  -9.03,  -6.96,  -7.24,  -7.05,  -6.54,  -8.94,  -9.93,   2.96,  -3.71,  -1.80,  -7.30,  -4.18,  -8.22,  -4.51,  -3.17,  -0.34,  -1.58,  -1.65
195801,  10.15,  10.59,   5.02,  10.12,   7.78,   9.63,  12.17,   2.36,   9.87,  17.91,  12.54,  13.10,  13.10,   9.33,  10.74,  13.21,  15.30,  14.25,   5.56,   6.73,  15.43,   5.26,  11.67,   8.97,  15.24,   5.74,   9.09,   9.93,   9.70,   6.52
195802,   1.88,   1.37,   3.04,   0.33,  -2.29,  -2.02,  -0.38,   4.28,  -3.00,  -1.80,  -0.41,  -3.24,  -3.37,  -2.24,  -3.57,  -1.34,  -1.37,  -2.77,  -5.63,   1.34,  -2.92,   4.22,  -2.30,  -2.05,  -2.75,   0.58,   1.13,  -1.34,  -0.05,   9.81
195803,   3.56,   6.51,   7.73,   2.13,   0.40,   3.32,   4.98,  10.34,   1.31,   2.08,   3.64,   4.78,   4.94,   4.50,   1.88,   1.17,   4.85,   3.99,   8.89,   2.07,   3.97,   6.58,   6.23,   3.79,   0.22,   3.18,   3.57,   4.48,   3.31,   6.53
195804,   4.17,   5.58,   1.88,   2.06,   4.09,   2.14,   3.26,   8.46,   0.31,   8.15,   0.05,  -0.89,   1.83,   1.00,   2.49,   5.56,   2.38,   2.31,   2.96,   5.09,   8.16,  -0.71,   1.34,   4.04,   5.57,   2.11,   3.63,   2.35,   2.96,   2.59
195805,   3.47,   3.91,   1.92,   5.33,   4.23,   4.16,   3.72,   2.43,   4.62,   4.42,   3.56,   5.28,   4.22,   6.68,   5.15,   6.18,   3.02,   6.65,   4.08,   1.90,   3.63,   0.53,   4.17,   3.52,   3.10,   4.30,   3.36,   6.09,   2.59,   1.08
195806,   1.96,   0.11,   4.39,   5.26,   1.06,   1.11,  -0.08,   2.72,   1.36,   3.61,   3.52,   1.35,   3.11,   3.01,   4.40,   2.29,   5.59,   2.36,   6.22,   2.50,   5.70,   0.87,   5.44,   4.60,   4.98,   6.84,   2.80,   4.29,   2.93,   7.19
