ID,CASE_NUMBER,DATE,BLOCK,IUCR,PRIMARY_TYPE,DESCRIPTION,LOCATION_DESCRIPTION,ARREST,DOMESTIC,BEAT,DISTRICT,WARD,COMMUNITY_AREA_NUMBER,FBICODE,X_COORDINATE,Y_COORDINATE,YEAR,UPDATEDON,LATITUDE,LONGITUDE,LOCATION
11184062,JA557966,12/21/2017 11:30:00 AM,001XX S OAKLEY BLVD,031A,ROBBERY,ARMED: HANDGUN,VEHICLE NON-COMMERCIAL,FALSE,FALSE,1223,12,2,28,3,1161099,1899441,2017,05/04/2018 03:51:04 PM,41.87975288,-87.68392799,"(41.879752884, -87.683927994)"
8875058,HV548880,11/05/2012 11:15:00 AM,067XX S STATE ST,330,ROBBERY,AGGRAVATED,GAS STATION,FALSE,FALSE,322,3,6,69,3,1177438,1860407,2012,02/10/2018 03:50:01 PM,41.77228548,-87.62511546,"(41.772285481, -87.625115462)"
7410895,HR480844,08/13/2009 04:00:00 AM,126XX S EMERALD AVE,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,FALSE,FALSE,523,5,34,53,3,1173624,1821070,2009,02/28/2018 03:56:25 PM,41.66442451,-87.64025723,"(41.66442451, -87.640257226)"
9425197,HW568748,12/12/2013 09:30:00 PM,081XX S PERRY AVE,031A,ROBBERY,ARMED: HANDGUN,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,622,6,21,44,3,1177022,1851111,2013,02/10/2018 03:50:01 PM,41.74678558,-87.62692021,"(41.746785583, -87.626920212)"
2164207,HH405177,05/29/2002 07:09:00 PM,041XX W GLADYS AVE,312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,STREET,FALSE,FALSE,1132,11,28,26,3,1148751,1898031,2002,02/28/2018 03:56:25 PM,41.87613113,-87.72930487,"(41.876131125, -87.729304868)"
4136958,HL472862,07/09/2005 03:10:00 PM,107XX S LA SALLE ST,031A,ROBBERY,ARMED: HANDGUN,ALLEY,FALSE,FALSE,513,5,34,49,3,1177175,1833834,2005,02/28/2018 03:56:25 PM,41.69937177,-87.62687911,"(41.699371768, -87.626879105)"
1570987,G326063,06/05/2001 08:00:00 PM,029XX S DEARBORN ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA PARKING LOT/GROUNDS,TRUE,FALSE,2113,2,,,26,1176499,1884965,2001,08/17/2015 03:03:40 PM,41.83969609,-87.62781857,"(41.839696087, -87.627818571)"
4084479,HL424420,06/16/2005 11:30:00 AM,027XX S STATE ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA PARKING LOT/GROUNDS,TRUE,FALSE,2113,1,3,35,26,1176730,1886544,2005,02/28/2018 03:56:25 PM,41.84402377,-87.62692325,"(41.844023772, -87.626923253)"
11056591,JA393243,08/16/2017 10:10:00 AM,094XX S HARVARD AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,TRUE,FALSE,634,6,21,49,26,1175675,1842516,2017,02/10/2018 03:50:01 PM,41.72323003,-87.63211253,"(41.723230031, -87.632112534)"
7174283,HR585012,10/13/2009 08:30:00 AM,043XX W 79TH ST,1330,CRIMINAL TRESPASS,TO LAND,"SCHOOL, PUBLIC, GROUNDS",TRUE,FALSE,834,8,13,70,26,1148764,1851854,2009,02/28/2018 03:56:25 PM,41.74941446,-87.7304466,"(41.749414464, -87.730446597)"
11106461,JA455629,10/02/2017 05:40:00 PM,079XX S HALSTED ST,1330,CRIMINAL TRESPASS,TO LAND,RESTAURANT,TRUE,FALSE,621,6,17,71,26,1172343,1852285,2017,02/10/2018 03:50:01 PM,41.75011132,-87.64403074,"(41.750111323, -87.644030737)"
8693981,HV369974,07/06/2012 06:00:00 PM,062XX S TALMAN AVE,1330,CRIMINAL TRESPASS,TO LAND,ALLEY,TRUE,FALSE,825,8,15,66,26,1159778,1863228,2012,02/04/2016 06:33:39 AM,41.78040754,-87.68977465,"(41.780407535, -87.689774647)"
5827212,HN637742,10/09/2007 12:20:00 PM,025XX N PULASKI RD,1330,CRIMINAL TRESPASS,TO LAND,GAS STATION,TRUE,FALSE,2524,25,31,22,26,1149288,1916658,2007,02/28/2018 03:56:25 PM,41.92723512,-87.72684967,"(41.927235118, -87.726849666)"
9413737,HW557360,12/03/2013 05:50:00 PM,004XX S STATE ST,1330,CRIMINAL TRESPASS,TO LAND,LIBRARY,TRUE,FALSE,113,1,2,32,26,1176436,1898416,2013,02/10/2018 03:50:01 PM,41.87660796,-87.62764406,"(41.876607964, -87.627644063)"
3064175,HJ776916,11/23/2003 09:30:00 AM,003XX S MAPLEWOOD AVE,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,TRUE,FALSE,1125,11,2,28,26,1159433,1898385,2003,02/10/2018 03:50:01 PM,41.87688955,-87.69007438,"(41.876889551, -87.690074383)"
2774880,HJ419340,06/10/2003 09:10:00 AM,031XX S DEARBORN ST,1330,CRIMINAL TRESPASS,TO LAND,COLLEGE/UNIVERSITY GROUNDS,TRUE,FALSE,2113,2,3,35,26,1176477,1884226,2003,02/28/2018 03:56:25 PM,41.83766871,-87.62792157,"(41.83766871, -87.627921572)"
2100965,HH329720,04/25/2002 10:17:06 AM,005XX E 36TH PL,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA PARKING LOT/GROUNDS,TRUE,FALSE,212,2,4,35,26,1180555,1880852,2002,02/28/2018 03:56:25 PM,41.82831734,-87.61306155,"(41.828317337, -87.613061551)"
5635192,HM802052,12/30/2006 05:06:06 PM,039XX S COTTAGE GROVE AVE,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,FALSE,FALSE,213,2,4,38,26,1182267,1878667,2006,02/28/2018 03:56:25 PM,41.82228198,-87.60684825,"(41.822281982, -87.606848245)"
3081572,HJ804627,12/07/2003 10:16:40 PM,002XX W ADAMS ST,1330,CRIMINAL TRESPASS,TO LAND,BANK,TRUE,FALSE,112,1,2,32,26,1174618,1899411,2003,02/28/2018 03:56:25 PM,41.87937913,-87.63428935,"(41.87937913, -87.634289354)"
6777303,HR190881,02/27/2009 10:55:00 AM,047XX N WESTERN AVE,1330,CRIMINAL TRESPASS,TO LAND,BANK,FALSE,FALSE,1911,19,47,4,26,1159513,1931422,2009,02/28/2018 03:56:25 PM,41.96754381,-87.68886902,"(41.96754381, -87.688869019)"
1762743,G575031,09/25/2001 11:51:20 AM,0000X W 87 ST,1330,CRIMINAL TRESPASS,TO LAND,PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,634,6,,,26,1177043,1847234,2001,08/17/2015 03:03:40 PM,41.73614614,-87.62695987,"(41.736146144, -87.626959873)"
1427912,G122095,03/02/2001 04:20:00 PM,039XX N ASHLAND AV,1505,PROSTITUTION,CALL OPERATION,RESIDENCE,TRUE,FALSE,1923,19,,,16,1164982,1926580,2001,08/17/2015 03:03:40 PM,41.95414251,-87.66889815,"(41.954142513, -87.668898147)"
5784844,HN595319,09/17/2007 11:50:38 PM,070XX N CLARK ST,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,SIDEWALK,TRUE,FALSE,2424,24,49,1,16,1163398,1946852,2007,02/28/2018 03:56:25 PM,42.00980315,-87.6741476,"(42.009803145, -87.6741476)"
1553689,G302291,05/25/2001 04:34:24 PM,026XX W MADISON ST,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,TRUE,FALSE,1125,11,,,16,1158862,1899877,2001,08/17/2015 03:03:40 PM,41.88099546,-87.69213,"(41.880995464, -87.692129998)"
1367327,G057394,01/28/2001 07:10:00 AM,046XX S CICERO AV,1513,PROSTITUTION,SOLICIT FOR BUSINESS,STREET,TRUE,FALSE,814,8,,,16,1145110,1873073,2001,08/17/2015 03:03:40 PM,41.80771246,-87.74330304,"(41.807712461, -87.743303038)"
5228794,HM590468,09/09/2006 01:45:00 AM,010XX N STATE ST,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,TRUE,FALSE,1824,18,42,8,16,1176182,1907168,2006,02/10/2018 03:50:01 PM,41.90062965,-87.62831264,"(41.900629649, -87.628312638)"
8789017,HV463112,09/05/2012 10:55:00 PM,0000X N KENTON AVE,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,TRUE,FALSE,1113,11,28,25,16,1145800,1899764,2012,02/10/2018 03:50:01 PM,41.88094316,-87.74009605,"(41.880943161, -87.740096048)"
3680034,HK749575,11/14/2004 12:05:00 PM,002XX N LARAMIE AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE,FALSE,FALSE,1532,15,28,25,15,1141670,1901145,2004,02/28/2018 03:56:25 PM,41.88481014,-87.75522715,"(41.884810136, -87.75522715)"
7357439,HS100098,01/01/2010 01:22:08 AM,070XX S ROCKWELL ST,143B,WEAPONS VIOLATION,UNLAWFUL POSS OTHER FIREARM,RESIDENCE,TRUE,FALSE,831,8,18,66,15,1160255,1857948,2010,02/10/2018 03:50:01 PM,41.76590865,-87.68817109,"(41.765908652, -87.688171087)"
9432406,HW576249,12/18/2013 11:51:00 PM,012XX S KEDVALE AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE,TRUE,FALSE,1011,10,24,29,15,1148913,1894068,2013,02/10/2018 03:50:01 PM,41.86525306,-87.72881253,"(41.865253059, -87.728812529)"
3426362,HK485601,07/10/2004 12:10:00 AM,067XX S THROOP ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,TRUE,FALSE,724,7,17,67,15,1168821,1860034,2004,02/28/2018 03:56:25 PM,41.7714523,-87.65671355,"(41.7714523, -87.656713552)"
2269553,HH460583,06/22/2002 11:29:00 PM,021XX N ST LOUIS AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,TRUE,FALSE,1413,14,26,22,15,1152922,1913821,2002,02/28/2018 03:56:25 PM,41.91937884,-87.71357149,"(41.919378841, -87.713571489)"
4965099,HM576559,09/02/2006 01:19:42 AM,087XX S ESCANABA AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE,TRUE,FALSE,423,4,10,46,15,1196907,1847528,2006,02/28/2018 03:56:25 PM,41.73648247,-87.55417668,"(41.736482473, -87.554176677)"
4317595,HL611297,09/14/2005 09:50:05 AM,055XX S SACRAMENTO AVE,470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SIDEWALK,FALSE,FALSE,824,8,14,63,24,1157318,1867853,2005,02/10/2018 03:50:01 PM,41.79314936,-87.69866833,"(41.79314936, -87.69866833)"
8681171,HV356389,06/27/2012 10:31:00 PM,046XX S LEAMINGTON AVE,470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,TRUE,FALSE,814,8,23,56,24,1142805,1873435,2012,02/04/2016 06:33:39 AM,41.80874896,-87.75174831,"(41.80874896, -87.75174831)"
9551405,HX203242,03/29/2014 12:45:00 PM,063XX S EBERHART AVE,470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SIDEWALK,TRUE,FALSE,312,3,20,42,24,1180666,1863182,2014,02/10/2018 03:50:01 PM,41.7798268,-87.61319748,"(41.779826802, -87.613197481)"
2075734,HH292682,04/05/2002 06:50:00 PM,016XX W BRYN MAWR AV,2850,PUBLIC PEACE VIOLATION,BOMB THREAT,"SCHOOL, PRIVATE, BUILDING",FALSE,FALSE,2012,20,,,26,,,2002,08/17/2015 03:03:40 PM,,,
1806896,G635735,10/22/2001 03:36:05 PM,0000X N HERMITAGE AV,2850,PUBLIC PEACE VIOLATION,BOMB THREAT,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,1333,12,,,26,1164687,1900646,2001,08/17/2015 03:03:40 PM,41.88298425,-87.67071922,"(41.882984246, -87.670719218)"
5766654,HN567387,09/02/2007 11:14:00 PM,026XX W BELMONT AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,FALSE,FALSE,1411,14,1,21,2,1158166,1921161,2007,02/28/2018 03:56:25 PM,41.93941471,-87.69410322,"(41.939414712, -87.694103222)"
6986273,HR391350,06/23/2009 06:26:00 PM,015XX S KOLIN AVE,1753,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,APARTMENT,FALSE,TRUE,1012,10,24,29,2,1147638,1892092,2009,02/28/2018 03:56:25 PM,41.85985521,-87.73354382,"(41.859855212, -87.733543816)"
5176248,HM768251,12/11/2006 02:00:00 PM,076XX S CAMPBELL AVE,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,TRUE,FALSE,835,8,18,70,20,1161039,1853860,2006,02/28/2018 03:56:25 PM,41.75467441,-87.6854103,"(41.754674405, -87.685410299)"
8159639,HT394616,07/01/2011 12:01:00 AM,077XX S SOUTH SHORE DR,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,FALSE,FALSE,421,4,7,43,20,1197175,1854844,2011,02/10/2018 03:50:01 PM,41.75655146,-87.55295175,"(41.756551463, -87.552951751)"
2382981,HH688935,10/03/2002 08:45:00 AM,057XX S HALSTED ST,291,CRIM SEXUAL ASSAULT,ATTEMPT NON-AGGRAVATED,ALLEY,FALSE,FALSE,712,7,16,68,2,1171947,1866895,2002,02/28/2018 03:56:25 PM,41.79021162,-87.64505342,"(41.790211616, -87.645053415)"
3588432,HK677648,10/10/2004 12:20:00 AM,022XX N KOSTNER AVE,281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,TRUE,FALSE,2522,25,31,20,2,1146686,1914577,2004,02/28/2018 03:56:25 PM,41.92157476,-87.73646425,"(41.92157476, -87.736464249)"
1455002,G158614,03/18/2001 04:30:00 AM,059XX S GREEN ST,261,CRIM SEXUAL ASSAULT,AGGRAVATED: HANDGUN,ALLEY,FALSE,FALSE,712,7,,,2,1171608,1865691,2001,08/17/2015 03:03:40 PM,41.78691515,-87.64633171,"(41.786915146, -87.646331709)"
3280399,HK310265,04/18/2004 10:35:00 PM,049XX W FOSTER AVE,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,FALSE,FALSE,1623,16,45,12,17,1142286,1934118,2004,02/28/2018 03:56:25 PM,41.97527996,-87.75214432,"(41.975279956, -87.752144317)"
6906555,HR314298,05/11/2009 07:37:00 AM,007XX W 49TH PL,1585,SEX OFFENSE,OTHER,STREET,TRUE,FALSE,935,9,3,61,17,1172196,1872045,2009,02/04/2016 06:33:39 AM,41.80433829,-87.64398897,"(41.804338291, -87.64398897)"
8169210,HT404326,07/18/2011 10:30:00 PM,023XX N MASON AVE,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE PORCH/HALLWAY,TRUE,FALSE,2515,25,37,19,17,1136345,1914858,2011,02/10/2018 03:50:01 PM,41.92253708,-87.77445359,"(41.922537078, -87.774453593)"
10070513,HY259084,05/13/2015 06:20:00 PM,056XX S WOOD ST,3710,INTERFERENCE WITH PUBLIC OFFICER,RESIST/OBSTRUCT/DISARM OFFICER,STREET,FALSE,FALSE,715,7,15,67,24,1165309,1867385,2015,02/10/2018 03:50:01 PM,41.79169949,-87.6693793,"(41.791699487, -87.669379304)"
4072241,HL415544,06/12/2005 11:12:00 AM,031XX W FLOURNOY ST,3750,INTERFERENCE WITH PUBLIC OFFICER,ESCAPE,POLICE FACILITY/VEH PARKING LOT,TRUE,FALSE,1134,11,24,27,24,1155475,1896862,2005,02/28/2018 03:56:25 PM,41.87279076,-87.70464797,"(41.872790764, -87.70464797)"
6183080,HP265256,04/06/2008 06:50:00 PM,013XX N HUDSON AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,TRUE,FALSE,1821,18,27,8,19,1173068,1909509,2008,02/10/2018 03:50:01 PM,41.90712313,-87.6396809,"(41.907123131, -87.639680899)"
6987751,HR392537,06/24/2009 12:21:00 PM,070XX S TALMAN AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,TRUE,FALSE,831,8,18,66,19,1159923,1857877,2009,02/28/2018 03:56:25 PM,41.76572065,-87.68938994,"(41.765720645, -87.689389937)"
3987219,HL266884,03/31/2005 07:30:00 PM,024XX N CLARK ST,2210,LIQUOR LAW VIOLATION,SELL/GIVE/DEL LIQUOR TO MINOR,CONVENIENCE STORE,TRUE,FALSE,2333,19,43,7,22,1172680,1916483,2005,02/28/2018 03:56:25 PM,41.92626872,-87.64089934,"(41.926268719, -87.640899336)"
3266814,HK238408,03/13/2004 10:30:00 PM,093XX S STONY ISLAND AVE,2230,LIQUOR LAW VIOLATION,ILLEGAL CONSUMPTION BY MINOR,ALLEY,TRUE,FALSE,413,4,8,48,22,1188539,1843379,2004,02/28/2018 03:56:25 PM,41.72530099,-87.58496589,"(41.72530099, -87.584965887)"
9692995,HX343113,07/13/2014 06:45:00 AM,132XX S RIVERDALE AVE,1025,ARSON,AGGRAVATED,RESIDENCE,FALSE,FALSE,533,5,9,54,9,1182053,1817235,2014,02/10/2018 03:50:01 PM,41.65371054,-87.60952871,"(41.653710537, -87.609528714)"
4607081,HM195342,02/22/2006 06:30:00 PM,001XX W 118TH ST,1020,ARSON,BY FIRE,RESIDENCE,FALSE,FALSE,522,5,34,53,9,1177509,1826708,2006,02/10/2018 03:50:01 PM,41.67980945,-87.62587044,"(41.679809448, -87.625870438)"
21149,HW519443,11/03/2013 07:27:00 PM,044XX S RICHMOND ST,110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,TRUE,TRUE,922,9,14,58,01A,1157439,1875086,2013,08/05/2016 03:48:24 PM,41.81299523,-87.69802859,"(41.812995227, -87.698028592)"
23469,JA359626,07/23/2017 09:25:00 AM,015XX E 82ND ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,411,4,8,45,01A,1188090,1850923,2017,07/30/2017 03:51:44 PM,41.74601319,-87.58637073,"(41.746013191, -87.58637073)"
5276766,HN144152,01/26/2007 10:05:00 AM,050XX W VAN BUREN ST,1792,KIDNAPPING,CHILD ABDUCTION/STRANGER,STREET,FALSE,FALSE,1533,15,29,25,20,1143050,1897546,2007,02/28/2018 03:56:25 PM,41.87490841,-87.75024931,"(41.874908413, -87.750249307)"
5738893,HN544458,08/22/2007 05:56:10 PM,016XX E 87TH ST,3960,INTIMIDATION,INTIMIDATION,SMALL RETAIL STORE,FALSE,FALSE,412,4,8,45,26,1188659,1847618,2007,02/28/2018 03:56:25 PM,41.73693038,-87.58439122,"(41.736930377, -87.584391221)"
9094512,HW238778,04/15/2013 06:52:00 PM,038XX N SPAULDING AVE,583,STALKING,CYBERSTALKING,RESIDENCE,FALSE,TRUE,1733,17,33,16,08A,1153706,1925344,2013,02/10/2018 03:50:01 PM,41.95098326,-87.71038332,"(41.950983256, -87.71038332)"
11233321,JB155558,02/16/2018 08:18:00 AM,036XX W 81ST ST,1540,OBSCENITY,OBSCENE MATTER,RESIDENCE,TRUE,TRUE,834,8,18,70,17,1153482,1850636,2018,05/04/2018 03:51:04 PM,41.74598005,-87.71318989,"(41.745980049, -87.713189894)"
10270593,HY458571,10/12/2015 01:21:00 AM,059XX W CHICAGO AVE,1480,CONCEALED CARRY LICENSE VIOLATION,OTHER,SIDEWALK,TRUE,FALSE,1511,15,29,25,15,1136633,1904728,2015,02/10/2018 03:50:01 PM,41.89473398,-87.77363824,"(41.894733978, -87.773638244)"
10626372,HZ378869,08/05/2016 04:10:00 AM,008XX W 76TH ST,1536,PUBLIC INDECENCY,LICENSED PREMISE,SIDEWALK,TRUE,FALSE,621,6,17,71,17,1172201,1854465,2016,02/10/2018 03:50:01 PM,41.75609664,-87.64448713,"(41.756096643, -87.644487127)"
10625887,HZ378355,08/02/2016 09:00:00 AM,054XX N ELSTON AVE,5093,NON-CRIMINAL,LOST PASSPORT,GOVERNMENT BUILDING/PROPERTY,FALSE,FALSE,1621,16,45,11,26,1140460,1935678,2016,02/10/2018 03:50:01 PM,41.97959452,-87.75882076,"(41.97959452, -87.758820763)"
9608166,HX258445,05/12/2014 10:50:00 AM,010XX N WELLS ST,1900,OTHER NARCOTIC VIOLATION,INTOXICATING COMPOUNDS,SIDEWALK,TRUE,FALSE,1823,18,27,8,18,1174535,1907194,2014,02/10/2018 03:50:01 PM,41.90073798,-87.63436132,"(41.900737976, -87.634361322)"
10453948,HZ192829,03/01/2016 12:00:00 AM,028XX E 79TH ST,1055,HUMAN TRAFFICKING,INVOLUNTARY SERVITUDE,APARTMENT,FALSE,FALSE,422,4,7,46,26,1196679,1853139,2016,02/10/2018 03:50:01 PM,41.75188515,-87.554826,"(41.751885152, -87.554825997)"
10397129,HZ133234,01/29/2016 03:30:00 PM,006XX W HARRISON ST,5114,NON - CRIMINAL,FOID - REVOCATION,STREET,FALSE,FALSE,124,1,2,28,26,1172257,1897564,2016,02/10/2018 03:50:01 PM,41.87436328,-87.64301304,"(41.874363279, -87.643013039)"
3269495,HJ747227,11/08/2003 04:54:15 PM,012XX W 81ST ST,510,RITUALISM,AGG RIT MUT: HANDS/FIST/FEET SERIOUS INJURY,OTHER,FALSE,FALSE,612,6,21,71,04B,1169648,1851076,2003,02/28/2018 03:56:25 PM,41.74685249,-87.65394139,"(41.746852486, -87.653941385)"
10840565,JA143710,02/06/2017 01:20:00 PM,009XX N KARLOV AVE,5073,NON-CRIMINAL (SUBJECT SPECIFIED),NOTIFICATION OF CIVIL NO CONTACT ORDER,RESIDENCE,FALSE,TRUE,1111,11,37,23,26,1148881,1905963,2017,02/14/2017 03:49:42 PM,41.89789489,-87.72862232,"(41.89789489, -87.728622316)"
1326195,G021609,01/11/2001 02:30:41 AM,087XX S ESCANABA AV,9901,DOMESTIC VIOLENCE,DOMESTIC VIOLENCE,APARTMENT,TRUE,TRUE,423,4,,,08B,1196869,1847416,2001,08/17/2015 03:03:40 PM,41.73617608,-87.55431961,"(41.73617608, -87.554319607)"
